date,City,Year,Population,Month,State,Area(km^2),Population Density
2006-05-01,Edmonton,2006,735827.2666666667,5,AB,765.61,961.0993412660058
2006-06-01,Edmonton,2006,737191.0833333334,6,AB,765.61,962.8806877304808
2006-07-01,Edmonton,2006,738554.9,7,AB,765.61,964.6620341949557
2006-08-01,Edmonton,2006,739918.7166666667,8,AB,765.61,966.4433806594305
2006-09-01,Edmonton,2006,741282.5333333333,9,AB,765.61,968.2247271239055
2006-10-01,Edmonton,2006,742646.35,10,AB,765.61,970.0060735883804
2006-11-01,Edmonton,2006,744010.1666666666,11,AB,765.61,971.7874200528554
2006-12-01,Edmonton,2006,745373.9833333333,12,AB,765.61,973.5687665173303
2007-01-01,Edmonton,2007,746737.8,1,AB,765.61,975.3501129818054
2007-02-01,Edmonton,2007,748101.6166666667,2,AB,765.61,977.1314594462804
2007-03-01,Edmonton,2007,749465.4333333333,3,AB,765.61,978.9128059107553
2007-04-01,Edmonton,2007,750829.25,4,AB,765.61,980.6941523752301
2007-05-01,Edmonton,2007,752193.0666666667,5,AB,765.61,982.4754988397051
2007-06-01,Edmonton,2007,753556.8833333333,6,AB,765.61,984.25684530418
2007-07-01,Edmonton,2007,754920.7,7,AB,765.61,986.038191768655
2007-08-01,Edmonton,2007,756284.5166666667,8,AB,765.61,987.8195382331301
2007-09-01,Edmonton,2007,757648.3333333334,9,AB,765.61,989.600884697605
2007-10-01,Edmonton,2007,759012.15,10,AB,765.61,991.38223116208
2007-11-01,Edmonton,2007,760375.9666666667,11,AB,765.61,993.1635776265548
2007-12-01,Edmonton,2007,761739.7833333333,12,AB,765.61,994.9449240910297
2008-01-01,Edmonton,2008,763103.6,1,AB,765.61,996.7262705555047
2008-02-01,Edmonton,2008,764467.4166666666,2,AB,765.61,998.5076170199796
2008-03-01,Edmonton,2008,765831.2333333333,3,AB,765.61,1000.2889634844546
2008-04-01,Edmonton,2008,767195.05,4,AB,765.61,1002.0703099489297
2008-05-01,Edmonton,2008,768558.8666666667,5,AB,765.61,1003.8516564134046
2008-06-01,Edmonton,2008,769922.6833333333,6,AB,765.61,1005.6330028778796
2008-07-01,Edmonton,2008,771286.5,7,AB,765.61,1007.4143493423544
2008-08-01,Edmonton,2008,772650.3166666667,8,AB,765.61,1009.1956958068293
2008-09-01,Edmonton,2008,774014.1333333333,9,AB,765.61,1010.9770422713043
2008-10-01,Edmonton,2008,775377.95,10,AB,765.61,1012.7583887357792
2008-11-01,Edmonton,2008,776741.7666666666,11,AB,765.61,1014.5397352002542
2008-12-01,Edmonton,2008,778105.5833333334,12,AB,765.61,1016.3210816647293
2009-01-01,Edmonton,2009,779469.4,1,AB,765.61,1018.1024281292042
2009-02-01,Edmonton,2009,780833.2166666667,2,AB,765.61,1019.883774593679
2009-03-01,Edmonton,2009,782197.0333333333,3,AB,765.61,1021.665121058154
2009-04-01,Edmonton,2009,783560.85,4,AB,765.61,1023.446467522629
2009-05-01,Edmonton,2009,784924.6666666666,5,AB,765.61,1025.227813987104
2009-06-01,Edmonton,2009,786288.4833333333,6,AB,765.61,1027.0091604515787
2009-07-01,Edmonton,2009,787652.3,7,AB,765.61,1028.7905069160538
2009-08-01,Edmonton,2009,789016.1166666667,8,AB,765.61,1030.5718533805289
2009-09-01,Edmonton,2009,790379.9333333333,9,AB,765.61,1032.3531998450037
2009-10-01,Edmonton,2009,791743.75,10,AB,765.61,1034.1345463094788
2009-11-01,Edmonton,2009,793107.5666666667,11,AB,765.61,1035.9158927739536
2009-12-01,Edmonton,2009,794471.3833333333,12,AB,765.61,1037.6972392384287
2010-01-01,Edmonton,2010,795835.2,1,AB,765.61,1039.4785857029035
2010-02-01,Edmonton,2010,797199.0166666666,2,AB,765.61,1041.2599321673783
2010-03-01,Edmonton,2010,798562.8333333334,3,AB,765.61,1043.0412786318534
2010-04-01,Edmonton,2010,799926.65,4,AB,765.61,1044.8226250963285
2010-05-01,Edmonton,2010,801290.4666666667,5,AB,765.61,1046.6039715608033
2010-06-01,Edmonton,2010,802654.2833333333,6,AB,765.61,1048.3853180252784
2010-07-01,Edmonton,2010,804018.1,7,AB,765.61,1050.1666644897532
2010-08-01,Edmonton,2010,805381.9166666666,8,AB,765.61,1051.948010954228
2010-09-01,Edmonton,2010,806745.7333333334,9,AB,765.61,1053.7293574187033
2010-10-01,Edmonton,2010,808109.55,10,AB,765.61,1055.5107038831782
2010-11-01,Edmonton,2010,809473.3666666667,11,AB,765.61,1057.292050347653
2010-12-01,Edmonton,2010,810837.1833333333,12,AB,765.61,1059.073396812128
2000-01-01,Fredericton,2000,47365.4,1,NB,130.7,362.397857689365
2000-02-01,Fredericton,2000,47383.28333333333,2,NB,130.7,362.5346850293293
2000-03-01,Fredericton,2000,47401.16666666666,3,NB,130.7,362.6715123692935
2000-04-01,Fredericton,2000,47419.05,4,NB,130.7,362.8083397092579
2000-05-01,Fredericton,2000,47436.93333333333,5,NB,130.7,362.9451670492221
2000-06-01,Fredericton,2000,47454.816666666666,6,NB,130.7,363.08199438918643
2000-07-01,Fredericton,2000,47472.7,7,NB,130.7,363.21882172915076
2000-08-01,Fredericton,2000,47490.583333333336,8,NB,130.7,363.3556490691151
2000-09-01,Fredericton,2000,47508.46666666667,9,NB,130.7,363.49247640907936
2000-10-01,Fredericton,2000,47526.35,10,NB,130.7,363.62930374904363
2000-11-01,Fredericton,2000,47544.23333333333,11,NB,130.7,363.7661310890079
2000-12-01,Fredericton,2000,47562.11666666667,12,NB,130.7,363.9029584289722
2001-01-01,Fredericton,2001,47580.0,1,NB,130.7,364.03978576893655
2001-02-01,Fredericton,2001,47629.25,2,NB,130.7,364.41660290742163
2001-03-01,Fredericton,2001,47678.5,3,NB,130.7,364.7934200459067
2001-04-01,Fredericton,2001,47727.75,4,NB,130.7,365.1702371843918
2001-05-01,Fredericton,2001,47777.0,5,NB,130.7,365.5470543228769
2001-06-01,Fredericton,2001,47826.25,6,NB,130.7,365.92387146136195
2001-07-01,Fredericton,2001,47875.5,7,NB,130.7,366.30068859984704
2001-08-01,Fredericton,2001,47924.75,8,NB,130.7,366.6775057383321
2001-09-01,Fredericton,2001,47974.0,9,NB,130.7,367.0543228768172
2001-10-01,Fredericton,2001,48023.25,10,NB,130.7,367.4311400153023
2001-11-01,Fredericton,2001,48072.5,11,NB,130.7,367.80795715378736
2001-12-01,Fredericton,2001,48121.75,12,NB,130.7,368.18477429227244
2002-01-01,Fredericton,2002,48171.0,1,NB,130.7,368.5615914307575
2002-02-01,Fredericton,2002,48220.25,2,NB,130.7,368.9384085692426
2002-03-01,Fredericton,2002,48269.5,3,NB,130.7,369.3152257077277
2002-04-01,Fredericton,2002,48318.75,4,NB,130.7,369.69204284621276
2002-05-01,Fredericton,2002,48368.0,5,NB,130.7,370.06885998469784
2002-06-01,Fredericton,2002,48417.25,6,NB,130.7,370.4456771231829
2002-07-01,Fredericton,2002,48466.5,7,NB,130.7,370.822494261668
2002-08-01,Fredericton,2002,48515.75,8,NB,130.7,371.1993114001531
2002-09-01,Fredericton,2002,48565.0,9,NB,130.7,371.57612853863816
2002-10-01,Fredericton,2002,48614.25,10,NB,130.7,371.95294567712324
2002-11-01,Fredericton,2002,48663.5,11,NB,130.7,372.3297628156083
2002-12-01,Fredericton,2002,48712.75,12,NB,130.7,372.7065799540934
2003-01-01,Fredericton,2003,48762.0,1,NB,130.7,373.0833970925785
2003-02-01,Fredericton,2003,48811.25,2,NB,130.7,373.46021423106356
2003-03-01,Fredericton,2003,48860.5,3,NB,130.7,373.83703136954864
2003-04-01,Fredericton,2003,48909.75,4,NB,130.7,374.2138485080337
2003-05-01,Fredericton,2003,48959.0,5,NB,130.7,374.5906656465188
2003-06-01,Fredericton,2003,49008.25,6,NB,130.7,374.9674827850039
2003-07-01,Fredericton,2003,49057.5,7,NB,130.7,375.34429992348896
2003-08-01,Fredericton,2003,49106.75,8,NB,130.7,375.72111706197404
2003-09-01,Fredericton,2003,49156.0,9,NB,130.7,376.0979342004591
2003-10-01,Fredericton,2003,49205.25,10,NB,130.7,376.4747513389442
2003-11-01,Fredericton,2003,49254.5,11,NB,130.7,376.8515684774293
2003-12-01,Fredericton,2003,49303.75,12,NB,130.7,377.22838561591436
2004-01-01,Fredericton,2004,49353.0,1,NB,130.7,377.60520275439944
2004-02-01,Fredericton,2004,49402.25,2,NB,130.7,377.9820198928845
2004-03-01,Fredericton,2004,49451.5,3,NB,130.7,378.3588370313696
2004-04-01,Fredericton,2004,49500.75,4,NB,130.7,378.7356541698547
2004-05-01,Fredericton,2004,49550.0,5,NB,130.7,379.11247130833976
2004-06-01,Fredericton,2004,49599.25,6,NB,130.7,379.48928844682484
2004-07-01,Fredericton,2004,49648.5,7,NB,130.7,379.8661055853099
2004-08-01,Fredericton,2004,49697.75,8,NB,130.7,380.242922723795
2004-09-01,Fredericton,2004,49747.0,9,NB,130.7,380.6197398622801
2004-10-01,Fredericton,2004,49796.25,10,NB,130.7,380.99655700076516
2004-11-01,Fredericton,2004,49845.5,11,NB,130.7,381.37337413925025
2004-12-01,Fredericton,2004,49894.75,12,NB,130.7,381.7501912777353
2005-01-01,Fredericton,2005,49944.0,1,NB,130.7,382.1270084162204
2005-02-01,Fredericton,2005,49993.25,2,NB,130.7,382.5038255547055
2005-03-01,Fredericton,2005,50042.5,3,NB,130.7,382.88064269319057
2005-04-01,Fredericton,2005,50091.75,4,NB,130.7,383.25745983167565
2005-05-01,Fredericton,2005,50141.0,5,NB,130.7,383.6342769701607
2005-06-01,Fredericton,2005,50190.25,6,NB,130.7,384.0110941086458
2005-07-01,Fredericton,2005,50239.5,7,NB,130.7,384.3879112471309
2005-08-01,Fredericton,2005,50288.75,8,NB,130.7,384.76472838561597
2005-09-01,Fredericton,2005,50338.0,9,NB,130.7,385.14154552410105
2005-10-01,Fredericton,2005,50387.25,10,NB,130.7,385.5183626625861
2005-11-01,Fredericton,2005,50436.5,11,NB,130.7,385.8951798010712
2005-12-01,Fredericton,2005,50485.75,12,NB,130.7,386.2719969395563
2006-01-01,Fredericton,2006,50535.0,1,NB,130.7,386.64881407804137
2006-02-01,Fredericton,2006,50629.816666666666,2,NB,130.7,387.3742667686815
2006-03-01,Fredericton,2006,50724.63333333333,3,NB,130.7,388.09971945932165
2006-04-01,Fredericton,2006,50819.45,4,NB,130.7,388.82517214996176
2006-05-01,Fredericton,2006,50914.26666666667,5,NB,130.7,389.5506248406019
2006-06-01,Fredericton,2006,51009.083333333336,6,NB,130.7,390.2760775312421
2006-07-01,Fredericton,2006,51103.9,7,NB,130.7,391.0015302218822
2006-08-01,Fredericton,2006,51198.71666666667,8,NB,130.7,391.7269829125224
2006-09-01,Fredericton,2006,51293.53333333333,9,NB,130.7,392.4524356031625
2006-10-01,Fredericton,2006,51388.35,10,NB,130.7,393.17788829380265
2006-11-01,Fredericton,2006,51483.16666666666,11,NB,130.7,393.9033409844427
2006-12-01,Fredericton,2006,51577.98333333333,12,NB,130.7,394.6287936750829
2007-01-01,Fredericton,2007,51672.8,1,NB,130.7,395.3542463657231
2007-02-01,Fredericton,2007,51767.61666666667,2,NB,130.7,396.0796990563632
2007-03-01,Fredericton,2007,51862.43333333333,3,NB,130.7,396.8051517470033
2007-04-01,Fredericton,2007,51957.25,4,NB,130.7,397.5306044376435
2007-05-01,Fredericton,2007,52052.066666666666,5,NB,130.7,398.2560571282836
2007-06-01,Fredericton,2007,52146.88333333333,6,NB,130.7,398.98150981892377
2007-07-01,Fredericton,2007,52241.7,7,NB,130.7,399.7069625095639
2007-08-01,Fredericton,2007,52336.51666666667,8,NB,130.7,400.4324152002041
2007-09-01,Fredericton,2007,52431.333333333336,9,NB,130.7,401.1578678908442
2007-10-01,Fredericton,2007,52526.15,10,NB,130.7,401.8833205814844
2007-11-01,Fredericton,2007,52620.96666666667,11,NB,130.7,402.6087732721245
2007-12-01,Fredericton,2007,52715.78333333333,12,NB,130.7,403.3342259627646
2008-01-01,Fredericton,2008,52810.6,1,NB,130.7,404.0596786534048
2008-02-01,Fredericton,2008,52905.41666666666,2,NB,130.7,404.7851313440448
2008-03-01,Fredericton,2008,53000.23333333333,3,NB,130.7,405.51058403468505
2008-04-01,Fredericton,2008,53095.05,4,NB,130.7,406.2360367253252
2008-05-01,Fredericton,2008,53189.86666666667,5,NB,130.7,406.9614894159654
2008-06-01,Fredericton,2008,53284.68333333333,6,NB,130.7,407.68694210660544
2008-07-01,Fredericton,2008,53379.5,7,NB,130.7,408.4123947972456
2008-08-01,Fredericton,2008,53474.316666666666,8,NB,130.7,409.1378474878858
2008-09-01,Fredericton,2008,53569.13333333333,9,NB,130.7,409.8633001785259
2008-10-01,Fredericton,2008,53663.95,10,NB,130.7,410.58875286916606
2008-11-01,Fredericton,2008,53758.76666666666,11,NB,130.7,411.31420555980617
2008-12-01,Fredericton,2008,53853.583333333336,12,NB,130.7,412.0396582504464
2009-01-01,Fredericton,2009,53948.4,1,NB,130.7,412.7651109410865
2009-02-01,Fredericton,2009,54043.21666666667,2,NB,130.7,413.4905636317266
2009-03-01,Fredericton,2009,54138.03333333333,3,NB,130.7,414.2160163223668
2009-04-01,Fredericton,2009,54232.85,4,NB,130.7,414.9414690130069
2009-05-01,Fredericton,2009,54327.66666666666,5,NB,130.7,415.666921703647
2009-06-01,Fredericton,2009,54422.48333333333,6,NB,130.7,416.3923743942872
2009-07-01,Fredericton,2009,54517.3,7,NB,130.7,417.1178270849274
2009-08-01,Fredericton,2009,54612.11666666667,8,NB,130.7,417.8432797755675
2009-09-01,Fredericton,2009,54706.93333333333,9,NB,130.7,418.56873246620756
2009-10-01,Fredericton,2009,54801.75,10,NB,130.7,419.2941851568478
2009-11-01,Fredericton,2009,54896.566666666666,11,NB,130.7,420.0196378474879
2009-12-01,Fredericton,2009,54991.38333333333,12,NB,130.7,420.74509053812807
2010-01-01,Fredericton,2010,55086.2,1,NB,130.7,421.4705432287682
2010-02-01,Fredericton,2010,55181.01666666666,2,NB,130.7,422.19599591940835
2010-03-01,Fredericton,2010,55275.833333333336,3,NB,130.7,422.9214486100485
2010-04-01,Fredericton,2010,55370.65,4,NB,130.7,423.6469013006886
2010-05-01,Fredericton,2010,55465.46666666667,5,NB,130.7,424.3723539913288
2010-06-01,Fredericton,2010,55560.28333333333,6,NB,130.7,425.0978066819689
2010-07-01,Fredericton,2010,55655.1,7,NB,130.7,425.8232593726091
2010-08-01,Fredericton,2010,55749.91666666666,8,NB,130.7,426.5487120632491
2010-09-01,Fredericton,2010,55844.73333333334,9,NB,130.7,427.2741647538894
2010-10-01,Fredericton,2010,55939.55,10,NB,130.7,427.9996174445295
2010-11-01,Fredericton,2010,56034.36666666667,11,NB,130.7,428.72507013516963
2010-12-01,Fredericton,2010,56129.18333333333,12,NB,130.7,429.45052282580974
2000-01-01,Halifax,2000,355939.6,1,NS,5475.57,65.0050314396492
2000-02-01,Halifax,2000,356209.88333333336,2,NS,5475.57,65.05439311949868
2000-03-01,Halifax,2000,356480.1666666667,3,NS,5475.57,65.10375479934814
2000-04-01,Halifax,2000,356750.45,4,NS,5475.57,65.1531164791976
2000-05-01,Halifax,2000,357020.73333333334,5,NS,5475.57,65.20247815904708
2000-06-01,Halifax,2000,357291.01666666666,6,NS,5475.57,65.25183983889653
2000-07-01,Halifax,2000,357561.3,7,NS,5475.57,65.301201518746
2000-08-01,Halifax,2000,357831.5833333333,8,NS,5475.57,65.35056319859545
2000-09-01,Halifax,2000,358101.8666666667,9,NS,5475.57,65.39992487844493
2000-10-01,Halifax,2000,358372.15,10,NS,5475.57,65.44928655829439
2000-11-01,Halifax,2000,358642.43333333335,11,NS,5475.57,65.49864823814386
2000-12-01,Halifax,2000,358912.7166666667,12,NS,5475.57,65.54800991799333
2001-01-01,Halifax,2001,359183.0,1,NS,5475.57,65.59737159784278
2001-02-01,Halifax,2001,359410.9166666667,2,NS,5475.57,65.63899587927224
2001-03-01,Halifax,2001,359638.8333333333,3,NS,5475.57,65.6806201607017
2001-04-01,Halifax,2001,359866.75,4,NS,5475.57,65.72224444213114
2001-05-01,Halifax,2001,360094.6666666667,5,NS,5475.57,65.76386872356059
2001-06-01,Halifax,2001,360322.5833333333,6,NS,5475.57,65.80549300499004
2001-07-01,Halifax,2001,360550.5,7,NS,5475.57,65.8471172864195
2001-08-01,Halifax,2001,360778.4166666667,8,NS,5475.57,65.88874156784895
2001-09-01,Halifax,2001,361006.3333333333,9,NS,5475.57,65.9303658492784
2001-10-01,Halifax,2001,361234.25,10,NS,5475.57,65.97199013070785
2001-11-01,Halifax,2001,361462.1666666667,11,NS,5475.57,66.01361441213731
2001-12-01,Halifax,2001,361690.0833333333,12,NS,5475.57,66.05523869356676
2002-01-01,Halifax,2002,361918.0,1,NS,5475.57,66.09686297499621
2002-02-01,Halifax,2002,362145.9166666667,2,NS,5475.57,66.13848725642568
2002-03-01,Halifax,2002,362373.8333333333,3,NS,5475.57,66.18011153785511
2002-04-01,Halifax,2002,362601.75,4,NS,5475.57,66.22173581928458
2002-05-01,Halifax,2002,362829.6666666667,5,NS,5475.57,66.26336010071402
2002-06-01,Halifax,2002,363057.5833333333,6,NS,5475.57,66.30498438214347
2002-07-01,Halifax,2002,363285.5,7,NS,5475.57,66.34660866357292
2002-08-01,Halifax,2002,363513.4166666667,8,NS,5475.57,66.38823294500239
2002-09-01,Halifax,2002,363741.3333333333,9,NS,5475.57,66.42985722643184
2002-10-01,Halifax,2002,363969.25,10,NS,5475.57,66.47148150786128
2002-11-01,Halifax,2002,364197.1666666667,11,NS,5475.57,66.51310578929075
2002-12-01,Halifax,2002,364425.0833333333,12,NS,5475.57,66.55473007072018
2003-01-01,Halifax,2003,364653.0,1,NS,5475.57,66.59635435214965
2003-02-01,Halifax,2003,364880.9166666667,2,NS,5475.57,66.6379786335791
2003-03-01,Halifax,2003,365108.8333333333,3,NS,5475.57,66.67960291500854
2003-04-01,Halifax,2003,365336.75,4,NS,5475.57,66.721227196438
2003-05-01,Halifax,2003,365564.6666666667,5,NS,5475.57,66.76285147786746
2003-06-01,Halifax,2003,365792.5833333333,6,NS,5475.57,66.8044757592969
2003-07-01,Halifax,2003,366020.5,7,NS,5475.57,66.84610004072636
2003-08-01,Halifax,2003,366248.4166666667,8,NS,5475.57,66.88772432215582
2003-09-01,Halifax,2003,366476.3333333333,9,NS,5475.57,66.92934860358525
2003-10-01,Halifax,2003,366704.25,10,NS,5475.57,66.97097288501472
2003-11-01,Halifax,2003,366932.1666666667,11,NS,5475.57,67.01259716644417
2003-12-01,Halifax,2003,367160.0833333333,12,NS,5475.57,67.05422144787362
2004-01-01,Halifax,2004,367388.0,1,NS,5475.57,67.09584572930306
2004-02-01,Halifax,2004,367615.9166666667,2,NS,5475.57,67.13747001073253
2004-03-01,Halifax,2004,367843.8333333333,3,NS,5475.57,67.17909429216198
2004-04-01,Halifax,2004,368071.75,4,NS,5475.57,67.22071857359143
2004-05-01,Halifax,2004,368299.6666666667,5,NS,5475.57,67.26234285502089
2004-06-01,Halifax,2004,368527.5833333333,6,NS,5475.57,67.30396713645032
2004-07-01,Halifax,2004,368755.5,7,NS,5475.57,67.34559141787979
2004-08-01,Halifax,2004,368983.4166666667,8,NS,5475.57,67.38721569930924
2004-09-01,Halifax,2004,369211.3333333333,9,NS,5475.57,67.42883998073869
2004-10-01,Halifax,2004,369439.25,10,NS,5475.57,67.47046426216815
2004-11-01,Halifax,2004,369667.1666666667,11,NS,5475.57,67.5120885435976
2004-12-01,Halifax,2004,369895.0833333333,12,NS,5475.57,67.55371282502705
2005-01-01,Halifax,2005,370123.0,1,NS,5475.57,67.5953371064565
2005-02-01,Halifax,2005,370350.9166666667,2,NS,5475.57,67.63696138788596
2005-03-01,Halifax,2005,370578.8333333333,3,NS,5475.57,67.6785856693154
2005-04-01,Halifax,2005,370806.75,4,NS,5475.57,67.72020995074486
2005-05-01,Halifax,2005,371034.6666666667,5,NS,5475.57,67.76183423217431
2005-06-01,Halifax,2005,371262.5833333333,6,NS,5475.57,67.80345851360376
2005-07-01,Halifax,2005,371490.5,7,NS,5475.57,67.84508279503322
2005-08-01,Halifax,2005,371718.4166666667,8,NS,5475.57,67.88670707646267
2005-09-01,Halifax,2005,371946.3333333333,9,NS,5475.57,67.92833135789212
2005-10-01,Halifax,2005,372174.25,10,NS,5475.57,67.96995563932157
2005-11-01,Halifax,2005,372402.1666666667,11,NS,5475.57,68.01157992075103
2005-12-01,Halifax,2005,372630.0833333333,12,NS,5475.57,68.05320420218047
2006-01-01,Halifax,2006,372858.0,1,NS,5475.57,68.09482848360993
2006-02-01,Halifax,2006,373149.1666666667,2,NS,5475.57,68.1480040738529
2006-03-01,Halifax,2006,373440.3333333333,3,NS,5475.57,68.20117966409586
2006-04-01,Halifax,2006,373731.5,4,NS,5475.57,68.25435525433882
2006-05-01,Halifax,2006,374022.6666666667,5,NS,5475.57,68.30753084458179
2006-06-01,Halifax,2006,374313.8333333333,6,NS,5475.57,68.36070643482475
2006-07-01,Halifax,2006,374605.0,7,NS,5475.57,68.4138820250677
2006-08-01,Halifax,2006,374896.1666666667,8,NS,5475.57,68.46705761531068
2006-09-01,Halifax,2006,375187.3333333333,9,NS,5475.57,68.52023320555364
2006-10-01,Halifax,2006,375478.5,10,NS,5475.57,68.57340879579661
2006-11-01,Halifax,2006,375769.6666666667,11,NS,5475.57,68.62658438603957
2006-12-01,Halifax,2006,376060.8333333333,12,NS,5475.57,68.67975997628253
2007-01-01,Halifax,2007,376352.0,1,NS,5475.57,68.7329355665255
2007-02-01,Halifax,2007,376643.1666666667,2,NS,5475.57,68.78611115676847
2007-03-01,Halifax,2007,376934.3333333333,3,NS,5475.57,68.83928674701143
2007-04-01,Halifax,2007,377225.5,4,NS,5475.57,68.89246233725439
2007-05-01,Halifax,2007,377516.6666666667,5,NS,5475.57,68.94563792749736
2007-06-01,Halifax,2007,377807.8333333333,6,NS,5475.57,68.99881351774032
2007-07-01,Halifax,2007,378099.0,7,NS,5475.57,69.05198910798329
2007-08-01,Halifax,2007,378390.1666666667,8,NS,5475.57,69.10516469822625
2007-09-01,Halifax,2007,378681.3333333333,9,NS,5475.57,69.1583402884692
2007-10-01,Halifax,2007,378972.5,10,NS,5475.57,69.21151587871218
2007-11-01,Halifax,2007,379263.6666666667,11,NS,5475.57,69.26469146895514
2007-12-01,Halifax,2007,379554.8333333333,12,NS,5475.57,69.3178670591981
2008-01-01,Halifax,2008,379846.0,1,NS,5475.57,69.37104264944107
2008-02-01,Halifax,2008,380137.1666666667,2,NS,5475.57,69.42421823968404
2008-03-01,Halifax,2008,380428.3333333333,3,NS,5475.57,69.477393829927
2008-04-01,Halifax,2008,380719.5,4,NS,5475.57,69.53056942016995
2008-05-01,Halifax,2008,381010.6666666667,5,NS,5475.57,69.58374501041293
2008-06-01,Halifax,2008,381301.8333333333,6,NS,5475.57,69.63692060065588
2008-07-01,Halifax,2008,381593.0,7,NS,5475.57,69.69009619089886
2008-08-01,Halifax,2008,381884.1666666667,8,NS,5475.57,69.74327178114181
2008-09-01,Halifax,2008,382175.3333333333,9,NS,5475.57,69.79644737138477
