date,population,year,month,city,abr,state_province
2015-05-01,1662666.6666666667,2015,5,Boise,ID,Idaho
2015-06-01,1665333.3333333333,2015,6,Boise,ID,Idaho
2015-07-01,1668000.0,2015,7,Boise,ID,Idaho
2015-08-01,1670666.6666666667,2015,8,Boise,ID,Idaho
2015-09-01,1673333.3333333333,2015,9,Boise,ID,Idaho
2015-10-01,1676000.0,2015,10,Boise,ID,Idaho
2015-11-01,1678666.6666666667,2015,11,Boise,ID,Idaho
2015-12-01,1681333.3333333333,2015,12,Boise,ID,Idaho
2016-01-01,1684000.0,2016,1,Boise,ID,Idaho
2016-02-01,1686916.6666666667,2016,2,Boise,ID,Idaho
2016-03-01,1689833.3333333333,2016,3,Boise,ID,Idaho
2016-04-01,1692750.0,2016,4,Boise,ID,Idaho
2016-05-01,1695666.6666666667,2016,5,Boise,ID,Idaho
2016-06-01,1698583.3333333333,2016,6,Boise,ID,Idaho
2016-07-01,1701500.0,2016,7,Boise,ID,Idaho
2016-08-01,1704416.6666666667,2016,8,Boise,ID,Idaho
2016-09-01,1707333.3333333333,2016,9,Boise,ID,Idaho
2016-10-01,1710250.0,2016,10,Boise,ID,Idaho
2016-11-01,1713166.6666666667,2016,11,Boise,ID,Idaho
2016-12-01,1716083.3333333333,2016,12,Boise,ID,Idaho
2017-01-01,1719000.0,2017,1,Boise,ID,Idaho
2017-02-01,1721750.0,2017,2,Boise,ID,Idaho
2017-03-01,1724500.0,2017,3,Boise,ID,Idaho
2017-04-01,1727250.0,2017,4,Boise,ID,Idaho
2017-05-01,1730000.0,2017,5,Boise,ID,Idaho
2017-06-01,1732750.0,2017,6,Boise,ID,Idaho
2017-07-01,1735500.0,2017,7,Boise,ID,Idaho
2017-08-01,1738250.0,2017,8,Boise,ID,Idaho
2017-09-01,1741000.0,2017,9,Boise,ID,Idaho
2017-10-01,1743750.0,2017,10,Boise,ID,Idaho
2017-11-01,1746500.0,2017,11,Boise,ID,Idaho
2017-12-01,1749250.0,2017,12,Boise,ID,Idaho
2018-01-01,1752000.0,2018,1,Boise,ID,Idaho
2018-02-01,1755083.3333333333,2018,2,Boise,ID,Idaho
2018-03-01,1758166.6666666667,2018,3,Boise,ID,Idaho
2018-04-01,1761250.0,2018,4,Boise,ID,Idaho
2018-05-01,1764333.3333333333,2018,5,Boise,ID,Idaho
2018-06-01,1767416.6666666667,2018,6,Boise,ID,Idaho
2018-07-01,1770500.0,2018,7,Boise,ID,Idaho
2018-08-01,1773583.3333333333,2018,8,Boise,ID,Idaho
2018-09-01,1776666.6666666667,2018,9,Boise,ID,Idaho
2018-10-01,1779750.0,2018,10,Boise,ID,Idaho
2018-11-01,1782833.3333333333,2018,11,Boise,ID,Idaho
2018-12-01,1785916.6666666667,2018,12,Boise,ID,Idaho
2019-01-01,1789000.0,2019,1,Boise,ID,Idaho
2019-02-01,1794000.0,2019,2,Boise,ID,Idaho
2019-03-01,1799000.0,2019,3,Boise,ID,Idaho
2019-04-01,1804000.0,2019,4,Boise,ID,Idaho
2019-05-01,1809000.0,2019,5,Boise,ID,Idaho
2019-06-01,1814000.0,2019,6,Boise,ID,Idaho
2019-07-01,1819000.0,2019,7,Boise,ID,Idaho
2019-08-01,1824000.0,2019,8,Boise,ID,Idaho
2019-09-01,1829000.0,2019,9,Boise,ID,Idaho
2019-10-01,1834000.0,2019,10,Boise,ID,Idaho
2019-11-01,1839000.0,2019,11,Boise,ID,Idaho
2019-12-01,1844000.0,2019,12,Boise,ID,Idaho
2020-01-01,1849000.0,2020,1,Boise,ID,Idaho
2020-02-01,1853583.3333333333,2020,2,Boise,ID,Idaho
2020-03-01,1858166.6666666667,2020,3,Boise,ID,Idaho
2020-04-01,1862750.0,2020,4,Boise,ID,Idaho
2020-05-01,1867333.3333333333,2020,5,Boise,ID,Idaho
2020-06-01,1871916.6666666667,2020,6,Boise,ID,Idaho
2020-07-01,1876500.0,2020,7,Boise,ID,Idaho
2020-08-01,1881083.3333333333,2020,8,Boise,ID,Idaho
2020-09-01,1885666.6666666667,2020,9,Boise,ID,Idaho
2020-10-01,1890250.0,2020,10,Boise,ID,Idaho
2020-11-01,1894833.3333333333,2020,11,Boise,ID,Idaho
2020-12-01,1899416.6666666667,2020,12,Boise,ID,Idaho
2021-01-01,1904000.0,2021,1,Boise,ID,Idaho
2021-02-01,1906833.3333333333,2021,2,Boise,ID,Idaho
2021-03-01,1909666.6666666667,2021,3,Boise,ID,Idaho
2021-04-01,1912500.0,2021,4,Boise,ID,Idaho
2021-05-01,1915333.3333333333,2021,5,Boise,ID,Idaho
2021-06-01,1918166.6666666667,2021,6,Boise,ID,Idaho
2021-07-01,1921000.0,2021,7,Boise,ID,Idaho
2021-08-01,1923833.3333333333,2021,8,Boise,ID,Idaho
2021-09-01,1926666.6666666667,2021,9,Boise,ID,Idaho
2021-10-01,1929500.0,2021,10,Boise,ID,Idaho
2021-11-01,1932333.3333333333,2021,11,Boise,ID,Idaho
2021-12-01,1935166.6666666667,2021,12,Boise,ID,Idaho
2022-01-01,1938000.0,2022,1,Boise,ID,Idaho
2022-02-01,1940166.6666666667,2022,2,Boise,ID,Idaho
2022-03-01,1942333.3333333333,2022,3,Boise,ID,Idaho
2022-04-01,1944500.0,2022,4,Boise,ID,Idaho
2022-05-01,1946666.6666666667,2022,5,Boise,ID,Idaho
2022-06-01,1948833.3333333333,2022,6,Boise,ID,Idaho
2022-07-01,1951000.0,2022,7,Boise,ID,Idaho
2022-08-01,1953166.6666666667,2022,8,Boise,ID,Idaho
2022-09-01,1955333.3333333333,2022,9,Boise,ID,Idaho
2022-10-01,1957500.0,2022,10,Boise,ID,Idaho
2022-11-01,1959666.6666666667,2022,11,Boise,ID,Idaho
2022-12-01,1961833.3333333333,2022,12,Boise,ID,Idaho
2023-01-01,1964000.0,2023,1,Boise,ID,Idaho
2000-01-01,12434000.0,2000,1,Springfield,IL,Illinois
2000-02-01,12438500.0,2000,2,Springfield,IL,Illinois
2000-03-01,12443000.0,2000,3,Springfield,IL,Illinois
2000-04-01,12447500.0,2000,4,Springfield,IL,Illinois
2000-05-01,12452000.0,2000,5,Springfield,IL,Illinois
2000-06-01,12456500.0,2000,6,Springfield,IL,Illinois
2000-07-01,12461000.0,2000,7,Springfield,IL,Illinois
2000-08-01,12465500.0,2000,8,Springfield,IL,Illinois
2000-09-01,12470000.0,2000,9,Springfield,IL,Illinois
2000-10-01,12474500.0,2000,10,Springfield,IL,Illinois
2000-11-01,12479000.0,2000,11,Springfield,IL,Illinois
2000-12-01,12483500.0,2000,12,Springfield,IL,Illinois
2001-01-01,12488000.0,2001,1,Springfield,IL,Illinois
2001-02-01,12491083.333333334,2001,2,Springfield,IL,Illinois
2001-03-01,12494166.666666666,2001,3,Springfield,IL,Illinois
2001-04-01,12497250.0,2001,4,Springfield,IL,Illinois
2001-05-01,12500333.333333334,2001,5,Springfield,IL,Illinois
2001-06-01,12503416.666666666,2001,6,Springfield,IL,Illinois
2001-07-01,12506500.0,2001,7,Springfield,IL,Illinois
2001-08-01,12509583.333333334,2001,8,Springfield,IL,Illinois
2001-09-01,12512666.666666666,2001,9,Springfield,IL,Illinois
2001-10-01,12515750.0,2001,10,Springfield,IL,Illinois
2001-11-01,12518833.333333334,2001,11,Springfield,IL,Illinois
2001-12-01,12521916.666666666,2001,12,Springfield,IL,Illinois
2002-01-01,12525000.0,2002,1,Springfield,IL,Illinois
2002-02-01,12527583.333333334,2002,2,Springfield,IL,Illinois
2002-03-01,12530166.666666666,2002,3,Springfield,IL,Illinois
2002-04-01,12532750.0,2002,4,Springfield,IL,Illinois
2002-05-01,12535333.333333334,2002,5,Springfield,IL,Illinois
2002-06-01,12537916.666666666,2002,6,Springfield,IL,Illinois
2002-07-01,12540500.0,2002,7,Springfield,IL,Illinois
2002-08-01,12543083.333333334,2002,8,Springfield,IL,Illinois
2002-09-01,12545666.666666666,2002,9,Springfield,IL,Illinois
2002-10-01,12548250.0,2002,10,Springfield,IL,Illinois
2002-11-01,12550833.333333334,2002,11,Springfield,IL,Illinois
2002-12-01,12553416.666666666,2002,12,Springfield,IL,Illinois
2003-01-01,12556000.0,2003,1,Springfield,IL,Illinois
2003-02-01,12558750.0,2003,2,Springfield,IL,Illinois
2003-03-01,12561500.0,2003,3,Springfield,IL,Illinois
2003-04-01,12564250.0,2003,4,Springfield,IL,Illinois
2003-05-01,12567000.0,2003,5,Springfield,IL,Illinois
2003-06-01,12569750.0,2003,6,Springfield,IL,Illinois
2003-07-01,12572500.0,2003,7,Springfield,IL,Illinois
2003-08-01,12575250.0,2003,8,Springfield,IL,Illinois
2003-09-01,12578000.0,2003,9,Springfield,IL,Illinois
2003-10-01,12580750.0,2003,10,Springfield,IL,Illinois
2003-11-01,12583500.0,2003,11,Springfield,IL,Illinois
2003-12-01,12586250.0,2003,12,Springfield,IL,Illinois
2004-01-01,12589000.0,2004,1,Springfield,IL,Illinois
2004-02-01,12590666.666666666,2004,2,Springfield,IL,Illinois
2004-03-01,12592333.333333334,2004,3,Springfield,IL,Illinois
2004-04-01,12594000.0,2004,4,Springfield,IL,Illinois
2004-05-01,12595666.666666666,2004,5,Springfield,IL,Illinois
2004-06-01,12597333.333333334,2004,6,Springfield,IL,Illinois
2004-07-01,12599000.0,2004,7,Springfield,IL,Illinois
2004-08-01,12600666.666666666,2004,8,Springfield,IL,Illinois
2004-09-01,12602333.333333334,2004,9,Springfield,IL,Illinois
2004-10-01,12604000.0,2004,10,Springfield,IL,Illinois
2004-11-01,12605666.666666666,2004,11,Springfield,IL,Illinois
2004-12-01,12607333.333333334,2004,12,Springfield,IL,Illinois
2005-01-01,12609000.0,2005,1,Springfield,IL,Illinois
2005-02-01,12611833.333333334,2005,2,Springfield,IL,Illinois
2005-03-01,12614666.666666666,2005,3,Springfield,IL,Illinois
2005-04-01,12617500.0,2005,4,Springfield,IL,Illinois
2005-05-01,12620333.333333334,2005,5,Springfield,IL,Illinois
2005-06-01,12623166.666666666,2005,6,Springfield,IL,Illinois
2005-07-01,12626000.0,2005,7,Springfield,IL,Illinois
2005-08-01,12628833.333333334,2005,8,Springfield,IL,Illinois
2005-09-01,12631666.666666666,2005,9,Springfield,IL,Illinois
2005-10-01,12634500.0,2005,10,Springfield,IL,Illinois
2005-11-01,12637333.333333334,2005,11,Springfield,IL,Illinois
2005-12-01,12640166.666666666,2005,12,Springfield,IL,Illinois
2006-01-01,12643000.0,2006,1,Springfield,IL,Illinois
2006-02-01,12647333.333333334,2006,2,Springfield,IL,Illinois
2006-03-01,12651666.666666666,2006,3,Springfield,IL,Illinois
2006-04-01,12656000.0,2006,4,Springfield,IL,Illinois
2006-05-01,12660333.333333334,2006,5,Springfield,IL,Illinois
2006-06-01,12664666.666666666,2006,6,Springfield,IL,Illinois
2006-07-01,12669000.0,2006,7,Springfield,IL,Illinois
2006-08-01,12673333.333333334,2006,8,Springfield,IL,Illinois
2006-09-01,12677666.666666666,2006,9,Springfield,IL,Illinois
2006-10-01,12682000.0,2006,10,Springfield,IL,Illinois
2006-11-01,12686333.333333334,2006,11,Springfield,IL,Illinois
2006-12-01,12690666.666666666,2006,12,Springfield,IL,Illinois
2007-01-01,12695000.0,2007,1,Springfield,IL,Illinois
2007-02-01,12699333.333333334,2007,2,Springfield,IL,Illinois
2007-03-01,12703666.666666666,2007,3,Springfield,IL,Illinois
2007-04-01,12708000.0,2007,4,Springfield,IL,Illinois
2007-05-01,12712333.333333334,2007,5,Springfield,IL,Illinois
2007-06-01,12716666.666666666,2007,6,Springfield,IL,Illinois
2007-07-01,12721000.0,2007,7,Springfield,IL,Illinois
2007-08-01,12725333.333333334,2007,8,Springfield,IL,Illinois
2007-09-01,12729666.666666666,2007,9,Springfield,IL,Illinois
2007-10-01,12734000.0,2007,10,Springfield,IL,Illinois
2007-11-01,12738333.333333334,2007,11,Springfield,IL,Illinois
2007-12-01,12742666.666666666,2007,12,Springfield,IL,Illinois
2008-01-01,12747000.0,2008,1,Springfield,IL,Illinois
2008-02-01,12751083.333333334,2008,2,Springfield,IL,Illinois
2008-03-01,12755166.666666666,2008,3,Springfield,IL,Illinois
2008-04-01,12759250.0,2008,4,Springfield,IL,Illinois
2008-05-01,12763333.333333334,2008,5,Springfield,IL,Illinois
2008-06-01,12767416.666666666,2008,6,Springfield,IL,Illinois
2008-07-01,12771500.0,2008,7,Springfield,IL,Illinois
2008-08-01,12775583.333333334,2008,8,Springfield,IL,Illinois
2008-09-01,12779666.666666666,2008,9,Springfield,IL,Illinois
2008-10-01,12783750.0,2008,10,Springfield,IL,Illinois
2008-11-01,12787833.333333334,2008,11,Springfield,IL,Illinois
2008-12-01,12791916.666666666,2008,12,Springfield,IL,Illinois
2009-01-01,12796000.0,2009,1,Springfield,IL,Illinois
2009-02-01,12799666.666666666,2009,2,Springfield,IL,Illinois
2009-03-01,12803333.333333334,2009,3,Springfield,IL,Illinois
2009-04-01,12807000.0,2009,4,Springfield,IL,Illinois
2009-05-01,12810666.666666666,2009,5,Springfield,IL,Illinois
2009-06-01,12814333.333333334,2009,6,Springfield,IL,Illinois
2009-07-01,12818000.0,2009,7,Springfield,IL,Illinois
2009-08-01,12821666.666666666,2009,8,Springfield,IL,Illinois
2009-09-01,12825333.333333334,2009,9,Springfield,IL,Illinois
2009-10-01,12829000.0,2009,10,Springfield,IL,Illinois
2009-11-01,12832666.666666666,2009,11,Springfield,IL,Illinois
2009-12-01,12836333.333333334,2009,12,Springfield,IL,Illinois
2010-01-01,12840000.0,2010,1,Springfield,IL,Illinois
2010-02-01,12842250.0,2010,2,Springfield,IL,Illinois
2010-03-01,12844500.0,2010,3,Springfield,IL,Illinois
2010-04-01,12846750.0,2010,4,Springfield,IL,Illinois
2010-05-01,12849000.0,2010,5,Springfield,IL,Illinois
2010-06-01,12851250.0,2010,6,Springfield,IL,Illinois
2010-07-01,12853500.0,2010,7,Springfield,IL,Illinois
2010-08-01,12855750.0,2010,8,Springfield,IL,Illinois
2010-09-01,12858000.0,2010,9,Springfield,IL,Illinois
2010-10-01,12860250.0,2010,10,Springfield,IL,Illinois
2010-11-01,12862500.0,2010,11,Springfield,IL,Illinois
2010-12-01,12864750.0,2010,12,Springfield,IL,Illinois
2011-01-01,12867000.0,2011,1,Springfield,IL,Illinois
2011-02-01,12868333.333333334,2011,2,Springfield,IL,Illinois
2011-03-01,12869666.666666666,2011,3,Springfield,IL,Illinois
2011-04-01,12871000.0,2011,4,Springfield,IL,Illinois
2011-05-01,12872333.333333334,2011,5,Springfield,IL,Illinois
2011-06-01,12873666.666666666,2011,6,Springfield,IL,Illinois
2011-07-01,12875000.0,2011,7,Springfield,IL,Illinois
2011-08-01,12876333.333333334,2011,8,Springfield,IL,Illinois
2011-09-01,12877666.666666666,2011,9,Springfield,IL,Illinois
2011-10-01,12879000.0,2011,10,Springfield,IL,Illinois
2011-11-01,12880333.333333334,2011,11,Springfield,IL,Illinois
2011-12-01,12881666.666666666,2011,12,Springfield,IL,Illinois
2012-01-01,12883000.0,2012,1,Springfield,IL,Illinois
2012-02-01,12884000.0,2012,2,Springfield,IL,Illinois
2012-03-01,12885000.0,2012,3,Springfield,IL,Illinois
2012-04-01,12886000.0,2012,4,Springfield,IL,Illinois
2012-05-01,12887000.0,2012,5,Springfield,IL,Illinois
2012-06-01,12888000.0,2012,6,Springfield,IL,Illinois
2012-07-01,12889000.0,2012,7,Springfield,IL,Illinois
2012-08-01,12890000.0,2012,8,Springfield,IL,Illinois
2012-09-01,12891000.0,2012,9,Springfield,IL,Illinois
2012-10-01,12892000.0,2012,10,Springfield,IL,Illinois
2012-11-01,12893000.0,2012,11,Springfield,IL,Illinois
2012-12-01,12894000.0,2012,12,Springfield,IL,Illinois
2013-01-01,12895000.0,2013,1,Springfield,IL,Illinois
2013-02-01,12894166.666666666,2013,2,Springfield,IL,Illinois
2013-03-01,12893333.333333334,2013,3,Springfield,IL,Illinois
2013-04-01,12892500.0,2013,4,Springfield,IL,Illinois
2013-05-01,12891666.666666666,2013,5,Springfield,IL,Illinois
2013-06-01,12890833.333333334,2013,6,Springfield,IL,Illinois
2013-07-01,12890000.0,2013,7,Springfield,IL,Illinois
2013-08-01,12889166.666666666,2013,8,Springfield,IL,Illinois
2013-09-01,12888333.333333334,2013,9,Springfield,IL,Illinois
2013-10-01,12887500.0,2013,10,Springfield,IL,Illinois
2013-11-01,12886666.666666666,2013,11,Springfield,IL,Illinois
2013-12-01,12885833.333333334,2013,12,Springfield,IL,Illinois
2014-01-01,12885000.0,2014,1,Springfield,IL,Illinois
2014-02-01,12882833.333333334,2014,2,Springfield,IL,Illinois
2014-03-01,12880666.666666666,2014,3,Springfield,IL,Illinois
2014-04-01,12878500.0,2014,4,Springfield,IL,Illinois
2014-05-01,12876333.333333334,2014,5,Springfield,IL,Illinois
2014-06-01,12874166.666666666,2014,6,Springfield,IL,Illinois
2014-07-01,12872000.0,2014,7,Springfield,IL,Illinois
2014-08-01,12869833.333333334,2014,8,Springfield,IL,Illinois
2014-09-01,12867666.666666666,2014,9,Springfield,IL,Illinois
2014-10-01,12865500.0,2014,10,Springfield,IL,Illinois
2014-11-01,12863333.333333334,2014,11,Springfield,IL,Illinois
2014-12-01,12861166.666666666,2014,12,Springfield,IL,Illinois
2015-01-01,12859000.0,2015,1,Springfield,IL,Illinois
2015-02-01,12855833.333333334,2015,2,Springfield,IL,Illinois
2015-03-01,12852666.666666666,2015,3,Springfield,IL,Illinois
2015-04-01,12849500.0,2015,4,Springfield,IL,Illinois
2015-05-01,12846333.333333334,2015,5,Springfield,IL,Illinois
2015-06-01,12843166.666666666,2015,6,Springfield,IL,Illinois
2015-07-01,12840000.0,2015,7,Springfield,IL,Illinois
2015-08-01,12836833.333333334,2015,8,Springfield,IL,Illinois
2015-09-01,12833666.666666666,2015,9,Springfield,IL,Illinois
2015-10-01,12830500.0,2015,10,Springfield,IL,Illinois
2015-11-01,12827333.333333334,2015,11,Springfield,IL,Illinois
2015-12-01,12824166.666666666,2015,12,Springfield,IL,Illinois
2016-01-01,12821000.0,2016,1,Springfield,IL,Illinois
2016-02-01,12817500.0,2016,2,Springfield,IL,Illinois
2016-03-01,12814000.0,2016,3,Springfield,IL,Illinois
2016-04-01,12810500.0,2016,4,Springfield,IL,Illinois
2016-05-01,12807000.0,2016,5,Springfield,IL,Illinois
2016-06-01,12803500.0,2016,6,Springfield,IL,Illinois
2016-07-01,12800000.0,2016,7,Springfield,IL,Illinois
2016-08-01,12796500.0,2016,8,Springfield,IL,Illinois
2016-09-01,12793000.0,2016,9,Springfield,IL,Illinois
2016-10-01,12789500.0,2016,10,Springfield,IL,Illinois
2016-11-01,12786000.0,2016,11,Springfield,IL,Illinois
2016-12-01,12782500.0,2016,12,Springfield,IL,Illinois
2017-01-01,12779000.0,2017,1,Springfield,IL,Illinois
2017-02-01,12774416.666666666,2017,2,Springfield,IL,Illinois
2017-03-01,12769833.333333334,2017,3,Springfield,IL,Illinois
2017-04-01,12765250.0,2017,4,Springfield,IL,Illinois
2017-05-01,12760666.666666666,2017,5,Springfield,IL,Illinois
2017-06-01,12756083.333333334,2017,6,Springfield,IL,Illinois
2017-07-01,12751500.0,2017,7,Springfield,IL,Illinois
2017-08-01,12746916.666666666,2017,8,Springfield,IL,Illinois
2017-09-01,12742333.333333334,2017,9,Springfield,IL,Illinois
2017-10-01,12737750.0,2017,10,Springfield,IL,Illinois
2017-11-01,12733166.666666666,2017,11,Springfield,IL,Illinois
2017-12-01,12728583.333333334,2017,12,Springfield,IL,Illinois
2018-01-01,12724000.0,2018,1,Springfield,IL,Illinois
2018-02-01,12719250.0,2018,2,Springfield,IL,Illinois
2018-03-01,12714500.0,2018,3,Springfield,IL,Illinois
2018-04-01,12709750.0,2018,4,Springfield,IL,Illinois
2018-05-01,12705000.0,2018,5,Springfield,IL,Illinois
2018-06-01,12700250.0,2018,6,Springfield,IL,Illinois
2018-07-01,12695500.0,2018,7,Springfield,IL,Illinois
2018-08-01,12690750.0,2018,8,Springfield,IL,Illinois
2018-09-01,12686000.0,2018,9,Springfield,IL,Illinois
2018-10-01,12681250.0,2018,10,Springfield,IL,Illinois
2018-11-01,12676500.0,2018,11,Springfield,IL,Illinois
2018-12-01,12671750.0,2018,12,Springfield,IL,Illinois
2019-01-01,12667000.0,2019,1,Springfield,IL,Illinois
2019-02-01,12677250.0,2019,2,Springfield,IL,Illinois
2019-03-01,12687500.0,2019,3,Springfield,IL,Illinois
2019-04-01,12697750.0,2019,4,Springfield,IL,Illinois
2019-05-01,12708000.0,2019,5,Springfield,IL,Illinois
2019-06-01,12718250.0,2019,6,Springfield,IL,Illinois
2019-07-01,12728500.0,2019,7,Springfield,IL,Illinois
2019-08-01,12738750.0,2019,8,Springfield,IL,Illinois
2019-09-01,12749000.0,2019,9,Springfield,IL,Illinois
2019-10-01,12759250.0,2019,10,Springfield,IL,Illinois
2019-11-01,12769500.0,2019,11,Springfield,IL,Illinois
2019-12-01,12779750.0,2019,12,Springfield,IL,Illinois
2020-01-01,12790000.0,2020,1,Springfield,IL,Illinois
2020-02-01,12781666.666666666,2020,2,Springfield,IL,Illinois
2020-03-01,12773333.333333334,2020,3,Springfield,IL,Illinois
2020-04-01,12765000.0,2020,4,Springfield,IL,Illinois
2020-05-01,12756666.666666666,2020,5,Springfield,IL,Illinois
2020-06-01,12748333.333333334,2020,6,Springfield,IL,Illinois
2020-07-01,12740000.0,2020,7,Springfield,IL,Illinois
2020-08-01,12731666.666666666,2020,8,Springfield,IL,Illinois
2020-09-01,12723333.333333334,2020,9,Springfield,IL,Illinois
2020-10-01,12715000.0,2020,10,Springfield,IL,Illinois
2020-11-01,12706666.666666666,2020,11,Springfield,IL,Illinois
2020-12-01,12698333.333333334,2020,12,Springfield,IL,Illinois
2021-01-01,12690000.0,2021,1,Springfield,IL,Illinois
2021-02-01,12681000.0,2021,2,Springfield,IL,Illinois
2021-03-01,12672000.0,2021,3,Springfield,IL,Illinois
2021-04-01,12663000.0,2021,4,Springfield,IL,Illinois
2021-05-01,12654000.0,2021,5,Springfield,IL,Illinois
2021-06-01,12645000.0,2021,6,Springfield,IL,Illinois
2021-07-01,12636000.0,2021,7,Springfield,IL,Illinois
2021-08-01,12627000.0,2021,8,Springfield,IL,Illinois
2021-09-01,12618000.0,2021,9,Springfield,IL,Illinois
2021-10-01,12609000.0,2021,10,Springfield,IL,Illinois
2021-11-01,12600000.0,2021,11,Springfield,IL,Illinois
2021-12-01,12591000.0,2021,12,Springfield,IL,Illinois
2022-01-01,12582000.0,2022,1,Springfield,IL,Illinois
2022-02-01,12579250.0,2022,2,Springfield,IL,Illinois
2022-03-01,12576500.0,2022,3,Springfield,IL,Illinois
2022-04-01,12573750.0,2022,4,Springfield,IL,Illinois
2022-05-01,12571000.0,2022,5,Springfield,IL,Illinois
2022-06-01,12568250.0,2022,6,Springfield,IL,Illinois
2022-07-01,12565500.0,2022,7,Springfield,IL,Illinois
2022-08-01,12562750.0,2022,8,Springfield,IL,Illinois
2022-09-01,12560000.0,2022,9,Springfield,IL,Illinois
2022-10-01,12557250.0,2022,10,Springfield,IL,Illinois
2022-11-01,12554500.0,2022,11,Springfield,IL,Illinois
2022-12-01,12551750.0,2022,12,Springfield,IL,Illinois
2023-01-01,12549000.0,2023,1,Springfield,IL,Illinois
2000-01-01,6091000.0,2000,1,Indianapolis,IN,Indiana
2000-02-01,6094000.0,2000,2,Indianapolis,IN,Indiana
2000-03-01,6097000.0,2000,3,Indianapolis,IN,Indiana
2000-04-01,6100000.0,2000,4,Indianapolis,IN,Indiana
2000-05-01,6103000.0,2000,5,Indianapolis,IN,Indiana
2000-06-01,6106000.0,2000,6,Indianapolis,IN,Indiana
2000-07-01,6109000.0,2000,7,Indianapolis,IN,Indiana
2000-08-01,6112000.0,2000,8,Indianapolis,IN,Indiana
2000-09-01,6115000.0,2000,9,Indianapolis,IN,Indiana
2000-10-01,6118000.0,2000,10,Indianapolis,IN,Indiana
2000-11-01,6121000.0,2000,11,Indianapolis,IN,Indiana
2000-12-01,6124000.0,2000,12,Indianapolis,IN,Indiana
2001-01-01,6127000.0,2001,1,Indianapolis,IN,Indiana
2001-02-01,6129333.333333333,2001,2,Indianapolis,IN,Indiana
2001-03-01,6131666.666666667,2001,3,Indianapolis,IN,Indiana
2001-04-01,6134000.0,2001,4,Indianapolis,IN,Indiana
2001-05-01,6136333.333333333,2001,5,Indianapolis,IN,Indiana
2001-06-01,6138666.666666667,2001,6,Indianapolis,IN,Indiana
2001-07-01,6141000.0,2001,7,Indianapolis,IN,Indiana
2001-08-01,6143333.333333333,2001,8,Indianapolis,IN,Indiana
2001-09-01,6145666.666666667,2001,9,Indianapolis,IN,Indiana
2001-10-01,6148000.0,2001,10,Indianapolis,IN,Indiana
2001-11-01,6150333.333333333,2001,11,Indianapolis,IN,Indiana
2001-12-01,6152666.666666667,2001,12,Indianapolis,IN,Indiana
2002-01-01,6155000.0,2002,1,Indianapolis,IN,Indiana
2002-02-01,6158416.666666667,2002,2,Indianapolis,IN,Indiana
2002-03-01,6161833.333333333,2002,3,Indianapolis,IN,Indiana
2002-04-01,6165250.0,2002,4,Indianapolis,IN,Indiana
2002-05-01,6168666.666666667,2002,5,Indianapolis,IN,Indiana
2002-06-01,6172083.333333333,2002,6,Indianapolis,IN,Indiana
2002-07-01,6175500.0,2002,7,Indianapolis,IN,Indiana
2002-08-01,6178916.666666667,2002,8,Indianapolis,IN,Indiana
2002-09-01,6182333.333333333,2002,9,Indianapolis,IN,Indiana
2002-10-01,6185750.0,2002,10,Indianapolis,IN,Indiana
2002-11-01,6189166.666666667,2002,11,Indianapolis,IN,Indiana
2002-12-01,6192583.333333333,2002,12,Indianapolis,IN,Indiana
2003-01-01,6196000.0,2003,1,Indianapolis,IN,Indiana
2003-02-01,6199083.333333333,2003,2,Indianapolis,IN,Indiana
2003-03-01,6202166.666666667,2003,3,Indianapolis,IN,Indiana
2003-04-01,6205250.0,2003,4,Indianapolis,IN,Indiana
2003-05-01,6208333.333333333,2003,5,Indianapolis,IN,Indiana
2003-06-01,6211416.666666667,2003,6,Indianapolis,IN,Indiana
2003-07-01,6214500.0,2003,7,Indianapolis,IN,Indiana
2003-08-01,6217583.333333333,2003,8,Indianapolis,IN,Indiana
2003-09-01,6220666.666666667,2003,9,Indianapolis,IN,Indiana
2003-10-01,6223750.0,2003,10,Indianapolis,IN,Indiana
2003-11-01,6226833.333333333,2003,11,Indianapolis,IN,Indiana
2003-12-01,6229916.666666667,2003,12,Indianapolis,IN,Indiana
2004-01-01,6233000.0,2004,1,Indianapolis,IN,Indiana
2004-02-01,6236750.0,2004,2,Indianapolis,IN,Indiana
2004-03-01,6240500.0,2004,3,Indianapolis,IN,Indiana
2004-04-01,6244250.0,2004,4,Indianapolis,IN,Indiana
2004-05-01,6248000.0,2004,5,Indianapolis,IN,Indiana
2004-06-01,6251750.0,2004,6,Indianapolis,IN,Indiana
2004-07-01,6255500.0,2004,7,Indianapolis,IN,Indiana
2004-08-01,6259250.0,2004,8,Indianapolis,IN,Indiana
2004-09-01,6263000.0,2004,9,Indianapolis,IN,Indiana
2004-10-01,6266750.0,2004,10,Indianapolis,IN,Indiana
2004-11-01,6270500.0,2004,11,Indianapolis,IN,Indiana
2004-12-01,6274250.0,2004,12,Indianapolis,IN,Indiana
2005-01-01,6278000.0,2005,1,Indianapolis,IN,Indiana
2005-02-01,6282500.0,2005,2,Indianapolis,IN,Indiana
2005-03-01,6287000.0,2005,3,Indianapolis,IN,Indiana
2005-04-01,6291500.0,2005,4,Indianapolis,IN,Indiana
2005-05-01,6296000.0,2005,5,Indianapolis,IN,Indiana
2005-06-01,6300500.0,2005,6,Indianapolis,IN,Indiana
