date,city,megatonnes CO2,year,month
2011-05-01,Edmonton,5.787298746200014,2011,5
2011-06-01,Edmonton,5.770251069913096,2011,6
2011-07-01,Edmonton,5.753807302483641,2011,7
2011-08-01,Edmonton,5.736706481225893,2011,8
2011-09-01,Edmonton,5.719579191578546,2011,9
2011-10-01,Edmonton,5.703057093784701,2011,10
2011-11-01,Edmonton,5.685877607260002,2011,11
2011-12-01,Edmonton,5.669304155940019,2011,12
2012-01-01,Edmonton,5.690372704177994,2012,1
2012-02-01,Edmonton,5.709254652466446,2012,2
2012-03-01,Edmonton,5.726930511251305,2012,3
2012-04-01,Edmonton,5.745813088719278,2012,4
2012-05-01,Edmonton,5.764092746072238,2012,5
2012-06-01,Edmonton,5.782975963114155,2012,6
2012-07-01,Edmonton,5.801256217537965,2012,7
2012-08-01,Edmonton,5.820140065320482,2012,8
2012-09-01,Edmonton,5.83902423459588,2012,9
2012-10-01,Edmonton,5.857305378270119,2012,10
2012-11-01,Edmonton,5.876190165253354,2012,11
2012-12-01,Edmonton,5.894471885209837,2012,12
2013-01-01,Edmonton,5.924360297722178,2013,1
2013-02-01,Edmonton,5.956151488386632,2013,2
2013-03-01,Edmonton,5.985078187025411,2013,3
2013-04-01,Edmonton,6.016893355076724,2013,4
2013-05-01,Edmonton,6.047761234819152,2013,5
2013-06-01,Edmonton,6.079600762238283,2013,6
2013-07-01,Edmonton,6.110492198823253,2013,7
2013-08-01,Edmonton,6.142355801624006,2013,8
2013-09-01,Edmonton,6.174231500067742,2013,9
2013-10-01,Edmonton,6.20515791703567,2013,10
2013-11-01,Edmonton,6.237057271852645,2013,11
2013-12-01,Edmonton,6.268006560901065,2013,12
2011-01-01,Victoria,0.34160690377255126,2011,1
2011-02-01,Victoria,0.34020814241072744,2011,2
2011-03-01,Victoria,0.3389445907815588,2011,3
2011-04-01,Victoria,0.33754586630781297,2011,4
2011-05-01,Victoria,0.33619222369635965,2011,5
2011-06-01,Victoria,0.33479353631225256,2011,6
2011-07-01,Victoria,0.3334399301916845,2011,7
2011-08-01,Victoria,0.3320412796313417,2011,8
2011-09-01,Victoria,0.3306426474995123,2011,9
2011-10-01,Victoria,0.32928909573937215,2011,10
2011-11-01,Victoria,0.32789050003669373,2011,11
2011-12-01,Victoria,0.32653698411564985,2011,12
2012-01-01,Victoria,0.3277377536848141,2012,1
2012-02-01,Victoria,0.32891817950206015,2012,2
2012-03-01,Victoria,0.3300209340060546,2012,3
2012-04-01,Victoria,0.3312011540453101,2012,4
2012-05-01,Victoria,0.33234249152681633,2012,5
2012-06-01,Victoria,0.33352250474266587,2012,6
2012-07-01,Victoria,0.33466364130690524,2012,7
2012-08-01,Victoria,0.3358434492330593,2012,8
2012-09-01,Victoria,0.3370231538099672,2012,9
2012-10-01,Victoria,0.3381639905356469,2012,10
2012-11-01,Victoria,0.33934349210136683,2012,11
2012-12-01,Victoria,0.34048413163973923,2012,12
2013-01-01,Victoria,0.34181946548217845,2013,1
2013-02-01,Victoria,0.34309031000409335,2013,2
2013-03-01,Victoria,0.34422940996420587,2013,3
2013-04-01,Victoria,0.34549941155005676,2013,4
2013-05-01,Victoria,0.3467252312719021,2013,5
2013-06-01,Victoria,0.3479943750964451,2013,6
2013-07-01,Victoria,0.34921936254079333,2013,7
2013-08-01,Victoria,0.3504876558145168,2013,8
2013-09-01,Victoria,0.3517555210704541,2013,9
2013-10-01,Victoria,0.3529792678808889,2013,10
2013-11-01,Victoria,0.35424629328104723,2013,11
2013-12-01,Victoria,0.35546922531338676,2013,12
2011-01-01,Winnipeg,3.196185361771522,2011,1
2011-02-01,Winnipeg,3.1973812114538713,2011,2
2011-03-01,Winnipeg,3.1984657167134816,2011,3
2011-04-01,Winnipeg,3.1996614355106927,2011,4
2011-05-01,Winnipeg,3.200819995688106,2011,5
2011-06-01,Winnipeg,3.202015585493448,2011,6
2011-07-01,Winnipeg,3.203174016031353,2011,7
2011-08-01,Winnipeg,3.2043694776639877,2011,8
2011-09-01,Winnipeg,3.2055648757781348,2011,9
2011-10-01,Winnipeg,3.206723113654718,2011,10
2011-11-01,Winnipeg,3.2079183848108435,2011,11
2011-12-01,Winnipeg,3.2090764950842963,2011,12
2012-01-01,Winnipeg,3.2475592212798214,2012,1
2012-02-01,Winnipeg,3.286463171004377,2012,2
2012-03-01,Winnipeg,3.3228966093483225,2012,3
2012-04-01,Winnipeg,3.361820259052534,2012,4
2012-05-01,Winnipeg,3.3995132676046738,2012,5
2012-06-01,Winnipeg,3.4384566839379977,2012,6
2012-07-01,Winnipeg,3.4761690554366034,2012,7
2012-08-01,Winnipeg,3.5151321298922995,2012,8
2012-09-01,Winnipeg,3.5541050798196587,2012,9
2012-10-01,Winnipeg,3.5918463823758926,2012,10
2012-11-01,Winnipeg,3.6308388288338858,2012,11
2012-12-01,Winnipeg,3.668599228419083,2012,12
2013-01-01,Winnipeg,3.660838729851862,2013,1
2013-02-01,Winnipeg,3.6529093948392477,2013,2
2013-03-01,Winnipeg,3.645778329272338,2013,3
2013-04-01,Winnipeg,3.63784468928213,2013,4
2013-05-01,Winnipeg,3.6301757391665097,2013,5
2013-06-01,Winnipeg,3.622237769334627,2013,6
2013-07-01,Winnipeg,3.614564551116475,2013,7
2013-08-01,Winnipeg,3.6066222761371884,2013,8
2013-09-01,Winnipeg,3.598677845514185,2013,9
2013-10-01,Winnipeg,3.59099825860866,2013,10
2013-11-01,Winnipeg,3.5830495595750715,2013,11
2013-12-01,Winnipeg,3.57536576529642,2013,12
2011-01-01,Fredericton,0.3090739522060307,2011,1
2011-02-01,Fredericton,0.3130474437651891,2011,2
2011-03-01,Fredericton,0.3166547419422162,2011,3
2011-04-01,Fredericton,0.32063545986867714,2011,4
2011-05-01,Fredericton,0.32449645676139227,2011,5
2011-06-01,Fredericton,0.32848451233135273,2011,6
2011-07-01,Fredericton,0.3323527197169955,2011,7
2011-08-01,Fredericton,0.3363481022042423,2011,8
2011-09-01,Fredericton,0.34034717453593893,2011,9
2011-10-01,Fredericton,0.3442262081853267,2011,10
2011-11-01,Fredericton,0.34823259135452006,2011,11
2011-12-01,Fredericton,0.3521188090141848,2011,12
2012-01-01,Fredericton,0.3498091698436361,2012,1
2012-02-01,Fredericton,0.347582927759591,2012,2
2012-03-01,Fredericton,0.3455134055966337,2012,3
2012-04-01,Fredericton,0.3432799685961477,2012,4
2012-05-01,Fredericton,0.3411231812696793,2012,5
2012-06-01,Fredericton,0.3388824902134398,2012,6
2012-07-01,Fredericton,0.33671856676706485,2012,7
2012-08-01,Fredericton,0.33447062151675444,2012,8
2012-09-01,Fredericton,0.3322190196157229,2012,9
2012-10-01,Fredericton,0.33004436223095535,2012,10
2012-11-01,Fredericton,0.32778550592799377,2012,11
2012-12-01,Fredericton,0.3256037120808992,2012,12
2013-01-01,Fredericton,0.3211740088910112,2013,1
2013-02-01,Fredericton,0.31670818549064356,2013,2
2013-03-01,Fredericton,0.31268866243411,2013,3
2013-04-01,Fredericton,0.30821114779844944,2013,4
2013-05-01,Fredericton,0.3038786014840812,2013,5
2013-06-01,Fredericton,0.29938920986875117,2013,6
2013-07-01,Fredericton,0.29504498170418064,2013,7
2013-08-01,Fredericton,0.2905437194539813,2013,8
2013-09-01,Fredericton,0.28603647630081064,2013,9
2013-10-01,Fredericton,0.2816746891684047,2013,10
2013-11-01,Fredericton,0.2771555849062059,2013,11
2013-12-01,Fredericton,0.27278213161727993,2013,12
2011-01-01,St. John's,0.7117926150916473,2011,1
2011-02-01,St. John's,0.7191919956846804,2011,2
2011-03-01,St. John's,0.7258941353425656,2011,3
2011-04-01,St. John's,0.73329984074051,2011,4
2011-05-01,St. John's,0.7404751844070819,2011,5
2011-06-01,St. John's,0.7478873138701089,2011,6
2011-07-01,St. John's,0.7550689713623064,2011,7
2011-08-01,St. John's,0.7624875174696158,2011,8
2011-09-01,St. John's,0.7699092957209065,2011,9
2011-10-01,St. John's,0.7771004367968584,2011,10
2011-11-01,St. John's,0.7845286205621448,2011,11
2011-12-01,St. John's,0.7917260571324177,2011,12
2012-01-01,St. John's,0.7892651169288869,2012,1
2012-02-01,St. John's,0.786844826037986,2012,2
2012-03-01,St. John's,0.7845934565779191,2012,3
2012-04-01,St. John's,0.7821701319104996,2012,4
2012-05-01,St. John's,0.7798305464034776,2012,5
2012-06-01,St. John's,0.7774041666452621,2012,6
2012-07-01,St. John's,0.775061575003263,2012,7
2012-08-01,St. John's,0.7726321427040449,2012,8
2012-09-01,St. John's,0.7702011731794417,2012,9
2012-10-01,St. John's,0.7678540651555755,2012,10
2012-11-01,St. John's,0.7654200469159766,2012,11
2012-12-01,St. John's,0.763069939062928,2012,12
2013-01-01,St. John's,0.7585954446919408,2013,1
2013-02-01,St. John's,0.7541855324351593,2013,2
2013-03-01,St. John's,0.7502260599478278,2013,3
2013-04-01,St. John's,0.7458093694746338,2013,4
2013-05-01,St. John's,0.741540622589157,2013,5
2013-06-01,St. John's,0.7371170448372072,2013,6
2013-07-01,St. John's,0.7328415227934307,2013,7
2013-08-01,St. John's,0.7284110598305847,2013,8
2013-09-01,St. John's,0.7239771272742339,2013,9
2013-10-01,St. John's,0.7196914185669477,2013,10
2013-11-01,St. John's,0.7152506039055083,2013,11
2013-12-01,St. John's,0.7109581251568275,2013,12
2011-01-01,Halifax,1.9638892691703889,2011,1
2011-02-01,Halifax,1.9799256687634328,2011,2
2011-03-01,Halifax,1.9945646722945092,2011,3
2011-04-01,Halifax,2.0106423778419753,2011,4
2011-05-01,Halifax,2.0262677358386196,2011,5
2011-06-01,Halifax,2.0423874552696457,2011,6
2011-07-01,Halifax,2.0580541787941864,2011,7
2011-08-01,Halifax,2.074215952434192,2011,8
2011-09-01,Halifax,2.09039893560572,2011,9
2011-10-01,Halifax,2.106127949635081,2011,10
2011-11-01,Halifax,2.1223530477080472,2011,11
2011-12-01,Halifax,2.138123527274872,2011,12
2012-01-01,Halifax,2.133939736148547,2012,1
2012-02-01,Halifax,2.1300442362391134,2012,2
2012-03-01,Halifax,2.126507873153711,2012,3
2012-04-01,Halifax,2.1225956411682043,2012,4
2012-05-01,Halifax,2.1188590137090353,2012,5
2012-06-01,Halifax,2.114929864702535,2012,6
2012-07-01,Halifax,2.1111766151049216,2012,7
2012-08-01,Halifax,2.107230518715898,2012,8
2012-09-01,Halifax,2.1032758595741434,2012,9
2012-10-01,Halifax,2.099497542748159,2012,10
2012-11-01,Halifax,2.09552589045172,2012,11
2012-12-01,Halifax,2.0917308761939086,2012,12
2013-01-01,Halifax,2.078225146577713,2013,1
2013-02-01,Halifax,2.0643097983280576,2013,2
2013-03-01,Halifax,2.0518538757717115,2013,3
2013-04-01,Halifax,2.0379001879385887,2013,4
2013-05-01,Halifax,2.0244205065591987,2013,5
2013-06-01,Halifax,2.010427808840167,2013,6
2013-07-01,Halifax,1.9969097485487661,2013,7
2013-08-01,Halifax,1.9828780143149913,2013,8
2013-09-01,Halifax,1.968826590648856,2013,9
2013-10-01,Halifax,1.9552507513629929,2013,10
2013-11-01,Halifax,1.94116025111976,2013,11
2013-12-01,Halifax,1.927545966935713,2013,12
2011-01-01,Toronto,11.254158445601533,2011,1
2011-02-01,Toronto,11.245730917301806,2011,2
2011-03-01,Toronto,11.238069967208691,2011,3
2011-04-01,Toronto,11.229645508652675,2011,4
2011-05-01,Toronto,11.22147758159178,2011,5
2011-06-01,Toronto,11.213056201871956,2011,6
2011-07-01,Toronto,11.204891322894722,2011,7
2011-08-01,Toronto,11.1964730075405,2011,8
2011-09-01,Toronto,11.188056224819787,2011,9
2011-10-01,Toronto,11.17989589692686,2011,10
2011-11-01,Toronto,11.171482157017211,2011,11
2011-12-01,Toronto,11.163324841479382,2011,12
2012-01-01,Toronto,11.12462462380352,2012,1
2012-02-01,Toronto,11.08614488477317,2012,2
2012-03-01,Toronto,11.05013138716553,2012,3
2012-04-01,Toronto,11.011656431010682,2012,4
2012-05-01,Toronto,10.974415733802026,2012,5
2012-06-01,Toronto,10.935945570719685,2012,6
2012-07-01,Toronto,10.898709591940298,2012,7
2012-08-01,Toronto,10.860244200187708,2012,8
2012-09-01,Toronto,10.821781201854025,2012,9
2012-10-01,Toronto,10.784552276319793,2012,10
2012-11-01,Toronto,10.746094016899917,2012,11
2012-12-01,Toronto,10.708869756281514,2012,12
2013-01-01,Toronto,10.737833007179164,2013,1
2013-02-01,Toronto,10.768189897062525,2013,2
2013-03-01,Toronto,10.795721440202275,2013,3
2013-04-01,Toronto,10.826087381544433,2013,4
2013-05-01,Toronto,10.8555144458932,2013,5
2013-06-01,Toronto,10.885889600333595,2013,6
2013-07-01,Toronto,10.91532566548228,2013,7
2013-08-01,Toronto,10.945709998725299,2013,8
2013-09-01,Toronto,10.976098957162229,2013,9
2013-10-01,Toronto,11.005548508869847,2013,10
2013-11-01,Toronto,11.035946594864154,2013,11
2013-12-01,Toronto,11.065405063254772,2013,12
2011-01-01,Charlottetown,0.17105672168328492,2011,1
2011-02-01,Charlottetown,0.1729363385058105,2011,2
2011-03-01,Charlottetown,0.1746474499781756,2011,3
2011-04-01,Charlottetown,0.17653167061934738,2011,4
2011-05-01,Charlottetown,0.1783612183716503,2011,5
2011-06-01,Charlottetown,0.180250117614897,2011,6
2011-07-01,Charlottetown,0.18208426648544304,2011,7
2011-08-01,Charlottetown,0.18397784250455518,2011,8
2011-09-01,Charlottetown,0.185873775362229,2011,9
2011-10-01,Charlottetown,0.18771484165731,2011,10
2011-11-01,Charlottetown,0.18961544854832685,2011,11
2011-12-01,Charlottetown,0.191461111444044,2011,12
2012-01-01,Charlottetown,0.19133090948552467,2012,1
2012-02-01,Charlottetown,0.19126281820545574,2012,2
2012-03-01,Charlottetown,0.19121099227996993,2012,3
2012-04-01,Charlottetown,0.19114208985432424,2012,4
2012-05-01,Charlottetown,0.19108112918616882,2012,5
2012-06-01,Charlottetown,0.19101140605929687,2012,6
2012-07-01,Charlottetown,0.19094964062773212,2012,7
2012-08-01,Charlottetown,0.19087909551409366,2012,8
2012-09-01,Charlottetown,0.19080813477257402,2012,9
2012-10-01,Charlottetown,0.19074515566097117,2012,10
2012-11-01,Charlottetown,0.19067337099497364,2012,11
2012-12-01,Charlottetown,0.1906095839368213,2012,12
2013-01-01,Charlottetown,0.18903214015095668,2013,1
2013-02-01,Charlottetown,0.1873588651571417,2013,2
2013-03-01,Charlottetown,0.18585486601258658,2013,3
2013-04-01,Charlottetown,0.18417809690882073,2013,4
2013-05-01,Charlottetown,0.18255661855752417,2013,5
2013-06-01,Charlottetown,0.18087630387343845,2013,6
2013-07-01,Charlottetown,0.17925133865720247,2013,7
2013-08-01,Charlottetown,0.1775674832853741,2013,8
2013-09-01,Charlottetown,0.17588184535404053,2013,9
2013-10-01,Charlottetown,0.17425164486436492,2013,10
2013-11-01,Charlottetown,0.17256247358021637,2013,11
2013-12-01,Charlottetown,0.1709287983122319,2013,12
2011-01-01,Quebec City,2.002779308399717,2011,1
2011-02-01,Quebec City,2.005591134028313,2011,2
2011-03-01,Quebec City,2.0081137982609114,2011,3
2011-04-01,Quebec City,2.010925018969553,2011,4
2011-05-01,Quebec City,2.013639660085652,2011,5
2011-06-01,Quebec City,2.016450261365442,2011,6
2011-07-01,Quebec City,2.0191643006978963,2011,7
2011-08-01,Quebec City,2.021974284683571,2011,8
2011-09-01,Quebec City,2.024783956689828,2011,9
2011-10-01,Quebec City,2.027497093140421,2011,10
2011-11-01,Quebec City,2.0303061510457874,2011,11
2011-12-01,Quebec City,2.0330186909330483,2011,12
2012-01-01,Quebec City,2.030484762981947,2012,1
2012-02-01,Quebec City,2.0281637326429265,2012,2
2012-03-01,Quebec City,2.0259948506803713,2012,3
2012-04-01,Quebec City,2.0236735675803796,2012,4
2012-05-01,Quebec City,2.0214282979906506,2012,5
2012-06-01,Quebec City,2.019106761374389,2012,6
2012-07-01,Quebec City,2.016861241553971,2012,7
2012-08-01,Quebec City,2.0145394521335716,2012,8
2012-09-01,Quebec City,2.0122175358470824,2012,9
2012-10-01,Quebec City,2.00997164127269,2012,10
2012-11-01,Quebec City,2.00764947324663,2012,11
2012-12-01,Quebec City,2.005403330201209,2012,12
2013-01-01,Quebec City,2.001027467924914,2013,1
2013-02-01,Quebec City,1.9967631002326685,2013,2
2013-03-01,Quebec City,1.9929251897152358,2013,3
2013-04-01,Quebec City,1.98865928394966,2013,4
2013-05-01,Quebec City,1.9845350301310534,2013,5
2013-06-01,Quebec City,1.9802675687624476,2013,6
2013-07-01,Quebec City,1.9761417825533576,2013,7
2013-08-01,Quebec City,1.9718727694076759,2013,8
2013-09-01,Quebec City,1.967602976492884,2013,9
2013-10-01,Quebec City,1.9634748934834174,2013,10
2013-11-01,Quebec City,1.95920355451568,2013,11
2013-12-01,Quebec City,1.9550739485628077,2013,12
2011-01-01,Regina,1.6999107003102123,2011,1
2011-02-01,Regina,1.6892875003592636,2011,2
2011-03-01,Regina,1.6797584624676207,2011,3
2011-04-01,Regina,1.6691093894363418,2011,4
2011-05-01,Regina,1.6588166795972223,2011,5
2011-06-01,Regina,1.648141601310347,2011,6
2011-07-01,Regina,1.637823345226339,2011,7
2011-08-01,Regina,1.6271224803638062,2011,8
2011-09-01,Regina,1.616408716846324,2011,9
2011-10-01,Regina,1.6060524583177616,2011,10
2011-11-01,Regina,1.595313232150308,2011,11
2011-12-01,Regina,1.5849319620656177,2011,12
2012-01-01,Regina,1.5998699852129392,2012,1
2012-02-01,Regina,1.6152602842290757,2012,2
2012-03-01,Regina,1.6297509184885604,2012,3
2012-04-01,Regina,1.6451768376806695,2012,4
2012-05-01,Regina,1.6601612231034413,2012,5
2012-06-01,Regina,1.6756228589006814,2012,6
2012-07-01,Regina,1.6906421751428409,2012,7
2012-08-01,Regina,1.7061392897886152,2012,8
2012-09-01,Regina,1.7216542209091161,2012,9
2012-10-01,Regina,1.7367256609651518,2012,10
2012-11-01,Regina,1.75227571751153,2012,11
2012-12-01,Regina,1.7673815072138228,2012,12
2013-01-01,Regina,1.7803575796699806,2013,1
2013-02-01,Regina,1.793659269834779,2013,2
2013-03-01,Regina,1.8058424456728057,2013,3
2013-04-01,Regina,1.8191785253401838,2013,4
2013-05-01,Regina,1.8321528179023605,2013,5
2013-06-01,Regina,1.8455237595834675,2013,6
2013-07-01,Regina,1.8585321550876552,2013,7
2013-08-01,Regina,1.871937765521911,2013,8
2013-09-01,Regina,1.8853608029526627,2013,9
2013-10-01,Regina,1.8984201612334597,2013,10
2013-11-01,Regina,1.9118775795913092,2013,11
2013-12-01,Regina,1.9249705676188287,2013,12
