date,GDP per Capita,City,Year,Month
2005-02-01,52753.75,Raleigh,2005,2
2005-03-01,52798.5,Raleigh,2005,3
2005-04-01,52843.25,Raleigh,2005,4
2005-05-01,52888.0,Raleigh,2005,5
2005-06-01,52932.75,Raleigh,2005,6
2005-07-01,52977.5,Raleigh,2005,7
2005-08-01,53022.25,Raleigh,2005,8
2005-09-01,53067.0,Raleigh,2005,9
2005-10-01,53111.75,Raleigh,2005,10
2005-11-01,53156.5,Raleigh,2005,11
2005-12-01,53201.25,Raleigh,2005,12
2006-01-01,53246.0,Raleigh,2006,1
2006-02-01,53355.0,Raleigh,2006,2
2006-03-01,53464.0,Raleigh,2006,3
2006-04-01,53573.0,Raleigh,2006,4
2006-05-01,53682.0,Raleigh,2006,5
2006-06-01,53791.0,Raleigh,2006,6
2006-07-01,53900.0,Raleigh,2006,7
2006-08-01,54009.0,Raleigh,2006,8
2006-09-01,54118.0,Raleigh,2006,9
2006-10-01,54227.0,Raleigh,2006,10
2006-11-01,54336.0,Raleigh,2006,11
2006-12-01,54445.0,Raleigh,2006,12
2007-01-01,54554.0,Raleigh,2007,1
2007-02-01,54380.0,Raleigh,2007,2
2007-03-01,54206.0,Raleigh,2007,3
2007-04-01,54032.0,Raleigh,2007,4
2007-05-01,53858.0,Raleigh,2007,5
2007-06-01,53684.0,Raleigh,2007,6
2007-07-01,53510.0,Raleigh,2007,7
2007-08-01,53336.0,Raleigh,2007,8
2007-09-01,53162.0,Raleigh,2007,9
2007-10-01,52988.0,Raleigh,2007,10
2007-11-01,52814.0,Raleigh,2007,11
2007-12-01,52640.0,Raleigh,2007,12
2008-01-01,52466.0,Raleigh,2008,1
2008-02-01,52287.25,Raleigh,2008,2
2008-03-01,52108.5,Raleigh,2008,3
2008-04-01,51929.75,Raleigh,2008,4
2008-05-01,51751.0,Raleigh,2008,5
2008-06-01,51572.25,Raleigh,2008,6
2008-07-01,51393.5,Raleigh,2008,7
2008-08-01,51214.75,Raleigh,2008,8
2008-09-01,51036.0,Raleigh,2008,9
2008-10-01,50857.25,Raleigh,2008,10
2008-11-01,50678.5,Raleigh,2008,11
2008-12-01,50499.75,Raleigh,2008,12
2009-01-01,50321.0,Raleigh,2009,1
2009-02-01,50317.0,Raleigh,2009,2
2009-03-01,50313.0,Raleigh,2009,3
2009-04-01,50309.0,Raleigh,2009,4
2009-05-01,50305.0,Raleigh,2009,5
2009-06-01,50301.0,Raleigh,2009,6
2009-07-01,50297.0,Raleigh,2009,7
2009-08-01,50293.0,Raleigh,2009,8
2009-09-01,50289.0,Raleigh,2009,9
2009-10-01,50285.0,Raleigh,2009,10
2009-11-01,50281.0,Raleigh,2009,11
2009-12-01,50277.0,Raleigh,2009,12
2010-01-01,50273.0,Raleigh,2010,1
2010-02-01,50271.333333333336,Raleigh,2010,2
2010-03-01,50269.666666666664,Raleigh,2010,3
2010-04-01,50268.0,Raleigh,2010,4
2010-05-01,50266.333333333336,Raleigh,2010,5
2010-06-01,50264.666666666664,Raleigh,2010,6
2010-07-01,50263.0,Raleigh,2010,7
2010-08-01,50261.333333333336,Raleigh,2010,8
2010-09-01,50259.666666666664,Raleigh,2010,9
2010-10-01,50258.0,Raleigh,2010,10
2010-11-01,50256.333333333336,Raleigh,2010,11
2010-12-01,50254.666666666664,Raleigh,2010,12
2000-01-01,56024.0,Richmond,2000,1
2000-02-01,55912.0,Richmond,2000,2
2000-03-01,55800.0,Richmond,2000,3
2000-04-01,55688.0,Richmond,2000,4
2000-05-01,55576.0,Richmond,2000,5
2000-06-01,55464.0,Richmond,2000,6
2000-07-01,55352.0,Richmond,2000,7
2000-08-01,55240.0,Richmond,2000,8
2000-09-01,55128.0,Richmond,2000,9
2000-10-01,55016.0,Richmond,2000,10
2000-11-01,54904.0,Richmond,2000,11
2000-12-01,54792.0,Richmond,2000,12
2001-01-01,54680.0,Richmond,2001,1
2001-02-01,54568.0,Richmond,2001,2
2001-03-01,54456.0,Richmond,2001,3
2001-04-01,54344.0,Richmond,2001,4
2001-05-01,54232.0,Richmond,2001,5
2001-06-01,54120.0,Richmond,2001,6
2001-07-01,54008.0,Richmond,2001,7
2001-08-01,53896.0,Richmond,2001,8
2001-09-01,53784.0,Richmond,2001,9
2001-10-01,53672.0,Richmond,2001,10
2001-11-01,53560.0,Richmond,2001,11
2001-12-01,53448.0,Richmond,2001,12
2002-01-01,53336.0,Richmond,2002,1
2002-02-01,53337.083333333336,Richmond,2002,2
2002-03-01,53338.166666666664,Richmond,2002,3
2002-04-01,53339.25,Richmond,2002,4
2002-05-01,53340.333333333336,Richmond,2002,5
2002-06-01,53341.416666666664,Richmond,2002,6
2002-07-01,53342.5,Richmond,2002,7
2002-08-01,53343.583333333336,Richmond,2002,8
2002-09-01,53344.666666666664,Richmond,2002,9
2002-10-01,53345.75,Richmond,2002,10
2002-11-01,53346.833333333336,Richmond,2002,11
2002-12-01,53347.916666666664,Richmond,2002,12
2003-01-01,53349.0,Richmond,2003,1
2003-02-01,53233.833333333336,Richmond,2003,2
2003-03-01,53118.666666666664,Richmond,2003,3
2003-04-01,53003.5,Richmond,2003,4
2003-05-01,52888.333333333336,Richmond,2003,5
2003-06-01,52773.166666666664,Richmond,2003,6
2003-07-01,52658.0,Richmond,2003,7
2003-08-01,52542.833333333336,Richmond,2003,8
2003-09-01,52427.666666666664,Richmond,2003,9
2003-10-01,52312.5,Richmond,2003,10
2003-11-01,52197.333333333336,Richmond,2003,11
2003-12-01,52082.166666666664,Richmond,2003,12
2004-01-01,51967.0,Richmond,2004,1
2004-02-01,52182.5,Richmond,2004,2
2004-03-01,52398.0,Richmond,2004,3
2004-04-01,52613.5,Richmond,2004,4
2004-05-01,52829.0,Richmond,2004,5
2004-06-01,53044.5,Richmond,2004,6
2004-07-01,53260.0,Richmond,2004,7
2004-08-01,53475.5,Richmond,2004,8
2004-09-01,53691.0,Richmond,2004,9
2004-10-01,53906.5,Richmond,2004,10
2004-11-01,54122.0,Richmond,2004,11
2004-12-01,54337.5,Richmond,2004,12
2005-01-01,54553.0,Richmond,2005,1
2005-02-01,54504.833333333336,Richmond,2005,2
2005-03-01,54456.666666666664,Richmond,2005,3
2005-04-01,54408.5,Richmond,2005,4
2005-05-01,54360.333333333336,Richmond,2005,5
2005-06-01,54312.166666666664,Richmond,2005,6
2005-07-01,54264.0,Richmond,2005,7
2005-08-01,54215.833333333336,Richmond,2005,8
2005-09-01,54167.666666666664,Richmond,2005,9
2005-10-01,54119.5,Richmond,2005,10
2005-11-01,54071.333333333336,Richmond,2005,11
2005-12-01,54023.166666666664,Richmond,2005,12
2006-01-01,53975.0,Richmond,2006,1
2006-02-01,53921.25,Richmond,2006,2
2006-03-01,53867.5,Richmond,2006,3
2006-04-01,53813.75,Richmond,2006,4
2006-05-01,53760.0,Richmond,2006,5
2006-06-01,53706.25,Richmond,2006,6
2006-07-01,53652.5,Richmond,2006,7
2006-08-01,53598.75,Richmond,2006,8
2006-09-01,53545.0,Richmond,2006,9
2006-10-01,53491.25,Richmond,2006,10
2006-11-01,53437.5,Richmond,2006,11
2006-12-01,53383.75,Richmond,2006,12
2007-01-01,53330.0,Richmond,2007,1
2007-02-01,53250.833333333336,Richmond,2007,2
2007-03-01,53171.666666666664,Richmond,2007,3
2007-04-01,53092.5,Richmond,2007,4
2007-05-01,53013.333333333336,Richmond,2007,5
2007-06-01,52934.166666666664,Richmond,2007,6
2007-07-01,52855.0,Richmond,2007,7
2007-08-01,52775.833333333336,Richmond,2007,8
2007-09-01,52696.666666666664,Richmond,2007,9
2007-10-01,52617.5,Richmond,2007,10
2007-11-01,52538.333333333336,Richmond,2007,11
2007-12-01,52459.166666666664,Richmond,2007,12
2008-01-01,52380.0,Richmond,2008,1
2008-02-01,52245.083333333336,Richmond,2008,2
2008-03-01,52110.166666666664,Richmond,2008,3
2008-04-01,51975.25,Richmond,2008,4
2008-05-01,51840.333333333336,Richmond,2008,5
2008-06-01,51705.416666666664,Richmond,2008,6
2008-07-01,51570.5,Richmond,2008,7
2008-08-01,51435.583333333336,Richmond,2008,8
2008-09-01,51300.666666666664,Richmond,2008,9
2008-10-01,51165.75,Richmond,2008,10
2008-11-01,51030.833333333336,Richmond,2008,11
2008-12-01,50895.916666666664,Richmond,2008,12
2009-01-01,50761.0,Richmond,2009,1
2009-02-01,50800.25,Richmond,2009,2
2009-03-01,50839.5,Richmond,2009,3
2009-04-01,50878.75,Richmond,2009,4
2009-05-01,50918.0,Richmond,2009,5
2009-06-01,50957.25,Richmond,2009,6
2009-07-01,50996.5,Richmond,2009,7
2009-08-01,51035.75,Richmond,2009,8
2009-09-01,51075.0,Richmond,2009,9
2009-10-01,51114.25,Richmond,2009,10
2009-11-01,51153.5,Richmond,2009,11
2009-12-01,51192.75,Richmond,2009,12
2010-01-01,51232.0,Richmond,2010,1
2010-02-01,51235.083333333336,Richmond,2010,2
2010-03-01,51238.166666666664,Richmond,2010,3
2010-04-01,51241.25,Richmond,2010,4
2010-05-01,51244.333333333336,Richmond,2010,5
2010-06-01,51247.416666666664,Richmond,2010,6
2010-07-01,51250.5,Richmond,2010,7
2010-08-01,51253.583333333336,Richmond,2010,8
2010-09-01,51256.666666666664,Richmond,2010,9
2010-10-01,51259.75,Richmond,2010,10
2010-11-01,51262.833333333336,Richmond,2010,11
2010-12-01,51265.916666666664,Richmond,2010,12
2000-01-01,29968.0,Sacramento,2000,1
2000-02-01,30099.166666666668,Sacramento,2000,2
2000-03-01,30230.333333333332,Sacramento,2000,3
2000-04-01,30361.5,Sacramento,2000,4
2000-05-01,30492.666666666668,Sacramento,2000,5
2000-06-01,30623.833333333332,Sacramento,2000,6
2000-07-01,30755.0,Sacramento,2000,7
2000-08-01,30886.166666666668,Sacramento,2000,8
2000-09-01,31017.333333333332,Sacramento,2000,9
2000-10-01,31148.5,Sacramento,2000,10
2000-11-01,31279.666666666668,Sacramento,2000,11
2000-12-01,31410.833333333332,Sacramento,2000,12
2001-01-01,31542.0,Sacramento,2001,1
2001-02-01,31578.833333333332,Sacramento,2001,2
2001-03-01,31615.666666666668,Sacramento,2001,3
2001-04-01,31652.5,Sacramento,2001,4
2001-05-01,31689.333333333332,Sacramento,2001,5
2001-06-01,31726.166666666668,Sacramento,2001,6
2001-07-01,31763.0,Sacramento,2001,7
2001-08-01,31799.833333333332,Sacramento,2001,8
2001-09-01,31836.666666666668,Sacramento,2001,9
2001-10-01,31873.5,Sacramento,2001,10
2001-11-01,31910.333333333332,Sacramento,2001,11
2001-12-01,31947.166666666668,Sacramento,2001,12
2002-01-01,31984.0,Sacramento,2002,1
2002-02-01,32078.75,Sacramento,2002,2
2002-03-01,32173.5,Sacramento,2002,3
2002-04-01,32268.25,Sacramento,2002,4
2002-05-01,32363.0,Sacramento,2002,5
2002-06-01,32457.75,Sacramento,2002,6
2002-07-01,32552.5,Sacramento,2002,7
2002-08-01,32647.25,Sacramento,2002,8
2002-09-01,32742.0,Sacramento,2002,9
2002-10-01,32836.75,Sacramento,2002,10
2002-11-01,32931.5,Sacramento,2002,11
2002-12-01,33026.25,Sacramento,2002,12
2003-01-01,33121.0,Sacramento,2003,1
2003-02-01,33215.333333333336,Sacramento,2003,2
2003-03-01,33309.666666666664,Sacramento,2003,3
2003-04-01,33404.0,Sacramento,2003,4
2003-05-01,33498.333333333336,Sacramento,2003,5
2003-06-01,33592.666666666664,Sacramento,2003,6
2003-07-01,33687.0,Sacramento,2003,7
2003-08-01,33781.333333333336,Sacramento,2003,8
2003-09-01,33875.666666666664,Sacramento,2003,9
2003-10-01,33970.0,Sacramento,2003,10
2003-11-01,34064.333333333336,Sacramento,2003,11
2003-12-01,34158.666666666664,Sacramento,2003,12
2004-01-01,34253.0,Sacramento,2004,1
2004-02-01,34334.0,Sacramento,2004,2
2004-03-01,34415.0,Sacramento,2004,3
2004-04-01,34496.0,Sacramento,2004,4
2004-05-01,34577.0,Sacramento,2004,5
2004-06-01,34658.0,Sacramento,2004,6
2004-07-01,34739.0,Sacramento,2004,7
2004-08-01,34820.0,Sacramento,2004,8
2004-09-01,34901.0,Sacramento,2004,9
2004-10-01,34982.0,Sacramento,2004,10
2004-11-01,35063.0,Sacramento,2004,11
2004-12-01,35144.0,Sacramento,2004,12
2005-01-01,35225.0,Sacramento,2005,1
2005-02-01,35370.833333333336,Sacramento,2005,2
2005-03-01,35516.666666666664,Sacramento,2005,3
2005-04-01,35662.5,Sacramento,2005,4
2005-05-01,35808.333333333336,Sacramento,2005,5
2005-06-01,35954.166666666664,Sacramento,2005,6
2005-07-01,36100.0,Sacramento,2005,7
2005-08-01,36245.833333333336,Sacramento,2005,8
2005-09-01,36391.666666666664,Sacramento,2005,9
2005-10-01,36537.5,Sacramento,2005,10
2005-11-01,36683.333333333336,Sacramento,2005,11
2005-12-01,36829.166666666664,Sacramento,2005,12
2006-01-01,36975.0,Sacramento,2006,1
2006-02-01,37086.25,Sacramento,2006,2
2006-03-01,37197.5,Sacramento,2006,3
2006-04-01,37308.75,Sacramento,2006,4
2006-05-01,37420.0,Sacramento,2006,5
2006-06-01,37531.25,Sacramento,2006,6
2006-07-01,37642.5,Sacramento,2006,7
2006-08-01,37753.75,Sacramento,2006,8
2006-09-01,37865.0,Sacramento,2006,9
2006-10-01,37976.25,Sacramento,2006,10
2006-11-01,38087.5,Sacramento,2006,11
2006-12-01,38198.75,Sacramento,2006,12
2007-01-01,38310.0,Sacramento,2007,1
2007-02-01,38372.083333333336,Sacramento,2007,2
2007-03-01,38434.166666666664,Sacramento,2007,3
2007-04-01,38496.25,Sacramento,2007,4
2007-05-01,38558.333333333336,Sacramento,2007,5
2007-06-01,38620.416666666664,Sacramento,2007,6
2007-07-01,38682.5,Sacramento,2007,7
2007-08-01,38744.583333333336,Sacramento,2007,8
2007-09-01,38806.666666666664,Sacramento,2007,9
2007-10-01,38868.75,Sacramento,2007,10
2007-11-01,38930.833333333336,Sacramento,2007,11
2007-12-01,38992.916666666664,Sacramento,2007,12
2008-01-01,39055.0,Sacramento,2008,1
2008-02-01,38958.083333333336,Sacramento,2008,2
2008-03-01,38861.166666666664,Sacramento,2008,3
2008-04-01,38764.25,Sacramento,2008,4
2008-05-01,38667.333333333336,Sacramento,2008,5
2008-06-01,38570.416666666664,Sacramento,2008,6
2008-07-01,38473.5,Sacramento,2008,7
2008-08-01,38376.583333333336,Sacramento,2008,8
2008-09-01,38279.666666666664,Sacramento,2008,9
2008-10-01,38182.75,Sacramento,2008,10
2008-11-01,38085.833333333336,Sacramento,2008,11
2008-12-01,37988.916666666664,Sacramento,2008,12
2009-01-01,37892.0,Sacramento,2009,1
2009-02-01,37924.333333333336,Sacramento,2009,2
2009-03-01,37956.666666666664,Sacramento,2009,3
2009-04-01,37989.0,Sacramento,2009,4
2009-05-01,38021.333333333336,Sacramento,2009,5
2009-06-01,38053.666666666664,Sacramento,2009,6
2009-07-01,38086.0,Sacramento,2009,7
2009-08-01,38118.333333333336,Sacramento,2009,8
2009-09-01,38150.666666666664,Sacramento,2009,9
2009-10-01,38183.0,Sacramento,2009,10
2009-11-01,38215.333333333336,Sacramento,2009,11
2009-12-01,38247.666666666664,Sacramento,2009,12
2010-01-01,38280.0,Sacramento,2010,1
2010-02-01,38394.583333333336,Sacramento,2010,2
2010-03-01,38509.166666666664,Sacramento,2010,3
2010-04-01,38623.75,Sacramento,2010,4
2010-05-01,38738.333333333336,Sacramento,2010,5
2010-06-01,38852.916666666664,Sacramento,2010,6
2010-07-01,38967.5,Sacramento,2010,7
2010-08-01,39082.083333333336,Sacramento,2010,8
2010-09-01,39196.666666666664,Sacramento,2010,9
2010-10-01,39311.25,Sacramento,2010,10
2010-11-01,39425.833333333336,Sacramento,2010,11
2010-12-01,39540.416666666664,Sacramento,2010,12
2000-01-01,24764.0,Salem,2000,1
2000-02-01,24769.0,Salem,2000,2
2000-03-01,24774.0,Salem,2000,3
2000-04-01,24779.0,Salem,2000,4
2000-05-01,24784.0,Salem,2000,5
2000-06-01,24789.0,Salem,2000,6
2000-07-01,24794.0,Salem,2000,7
2000-08-01,24799.0,Salem,2000,8
2000-09-01,24804.0,Salem,2000,9
2000-10-01,24809.0,Salem,2000,10
2000-11-01,24814.0,Salem,2000,11
2000-12-01,24819.0,Salem,2000,12
2001-01-01,24824.0,Salem,2001,1
2001-02-01,24822.416666666668,Salem,2001,2
2001-03-01,24820.833333333332,Salem,2001,3
2001-04-01,24819.25,Salem,2001,4
2001-05-01,24817.666666666668,Salem,2001,5
2001-06-01,24816.083333333332,Salem,2001,6
2001-07-01,24814.5,Salem,2001,7
2001-08-01,24812.916666666668,Salem,2001,8
2001-09-01,24811.333333333332,Salem,2001,9
2001-10-01,24809.75,Salem,2001,10
2001-11-01,24808.166666666668,Salem,2001,11
2001-12-01,24806.583333333332,Salem,2001,12
2002-01-01,24805.0,Salem,2002,1
2002-02-01,24875.0,Salem,2002,2
2002-03-01,24945.0,Salem,2002,3
2002-04-01,25015.0,Salem,2002,4
2002-05-01,25085.0,Salem,2002,5
2002-06-01,25155.0,Salem,2002,6
2002-07-01,25225.0,Salem,2002,7
2002-08-01,25295.0,Salem,2002,8
2002-09-01,25365.0,Salem,2002,9
2002-10-01,25435.0,Salem,2002,10
2002-11-01,25505.0,Salem,2002,11
2002-12-01,25575.0,Salem,2002,12
2003-01-01,25645.0,Salem,2003,1
2003-02-01,25709.583333333332,Salem,2003,2
2003-03-01,25774.166666666668,Salem,2003,3
2003-04-01,25838.75,Salem,2003,4
2003-05-01,25903.333333333332,Salem,2003,5
2003-06-01,25967.916666666668,Salem,2003,6
2003-07-01,26032.5,Salem,2003,7
2003-08-01,26097.083333333332,Salem,2003,8
2003-09-01,26161.666666666668,Salem,2003,9
2003-10-01,26226.25,Salem,2003,10
2003-11-01,26290.833333333332,Salem,2003,11
2003-12-01,26355.416666666668,Salem,2003,12
2004-01-01,26420.0,Salem,2004,1
2004-02-01,26510.083333333332,Salem,2004,2
2004-03-01,26600.166666666668,Salem,2004,3
2004-04-01,26690.25,Salem,2004,4
2004-05-01,26780.333333333332,Salem,2004,5
2004-06-01,26870.416666666668,Salem,2004,6
2004-07-01,26960.5,Salem,2004,7
2004-08-01,27050.583333333332,Salem,2004,8
2004-09-01,27140.666666666668,Salem,2004,9
2004-10-01,27230.75,Salem,2004,10
2004-11-01,27320.833333333332,Salem,2004,11
2004-12-01,27410.916666666668,Salem,2004,12
2005-01-01,27501.0,Salem,2005,1
2005-02-01,27683.166666666668,Salem,2005,2
2005-03-01,27865.333333333332,Salem,2005,3
2005-04-01,28047.5,Salem,2005,4
2005-05-01,28229.666666666668,Salem,2005,5
2005-06-01,28411.833333333332,Salem,2005,6
2005-07-01,28594.0,Salem,2005,7
2005-08-01,28776.166666666668,Salem,2005,8
2005-09-01,28958.333333333332,Salem,2005,9
2005-10-01,29140.5,Salem,2005,10
2005-11-01,29322.666666666668,Salem,2005,11
2005-12-01,29504.833333333332,Salem,2005,12
2006-01-01,29687.0,Salem,2006,1
2006-02-01,29741.75,Salem,2006,2
2006-03-01,29796.5,Salem,2006,3
2006-04-01,29851.25,Salem,2006,4
2006-05-01,29906.0,Salem,2006,5
2006-06-01,29960.75,Salem,2006,6
2006-07-01,30015.5,Salem,2006,7
2006-08-01,30070.25,Salem,2006,8
2006-09-01,30125.0,Salem,2006,9
2006-10-01,30179.75,Salem,2006,10
2006-11-01,30234.5,Salem,2006,11
2006-12-01,30289.25,Salem,2006,12
2007-01-01,30344.0,Salem,2007,1
2007-02-01,30462.083333333332,Salem,2007,2
2007-03-01,30580.166666666668,Salem,2007,3
2007-04-01,30698.25,Salem,2007,4
2007-05-01,30816.333333333332,Salem,2007,5
2007-06-01,30934.416666666668,Salem,2007,6
2007-07-01,31052.5,Salem,2007,7
2007-08-01,31170.583333333332,Salem,2007,8
2007-09-01,31288.666666666668,Salem,2007,9
2007-10-01,31406.75,Salem,2007,10
2007-11-01,31524.833333333332,Salem,2007,11
2007-12-01,31642.916666666668,Salem,2007,12
2008-01-01,31761.0,Salem,2008,1
2008-02-01,31695.583333333332,Salem,2008,2
2008-03-01,31630.166666666668,Salem,2008,3
2008-04-01,31564.75,Salem,2008,4
2008-05-01,31499.333333333332,Salem,2008,5
2008-06-01,31433.916666666668,Salem,2008,6
2008-07-01,31368.5,Salem,2008,7
2008-08-01,31303.083333333332,Salem,2008,8
2008-09-01,31237.666666666668,Salem,2008,9
2008-10-01,31172.25,Salem,2008,10
2008-11-01,31106.833333333332,Salem,2008,11
2008-12-01,31041.416666666668,Salem,2008,12
2009-01-01,30976.0,Salem,2009,1
2009-02-01,31007.416666666668,Salem,2009,2
2009-03-01,31038.833333333332,Salem,2009,3
2009-04-01,31070.25,Salem,2009,4
2009-05-01,31101.666666666668,Salem,2009,5
2009-06-01,31133.083333333332,Salem,2009,6
2009-07-01,31164.5,Salem,2009,7
2009-08-01,31195.916666666668,Salem,2009,8
2009-09-01,31227.333333333332,Salem,2009,9
2009-10-01,31258.75,Salem,2009,10
2009-11-01,31290.166666666668,Salem,2009,11
2009-12-01,31321.583333333332,Salem,2009,12
2010-01-01,31353.0,Salem,2010,1
2010-02-01,31421.75,Salem,2010,2
2010-03-01,31490.5,Salem,2010,3
2010-04-01,31559.25,Salem,2010,4
2010-05-01,31628.0,Salem,2010,5
2010-06-01,31696.75,Salem,2010,6
2010-07-01,31765.5,Salem,2010,7
2010-08-01,31834.25,Salem,2010,8
2010-09-01,31903.0,Salem,2010,9
2010-10-01,31971.75,Salem,2010,10
2010-11-01,32040.5,Salem,2010,11
2010-12-01,32109.25,Salem,2010,12
2000-01-01,52183.0,Salt Lake City,2000,1
2000-02-01,52141.083333333336,Salt Lake City,2000,2
2000-03-01,52099.166666666664,Salt Lake City,2000,3
2000-04-01,52057.25,Salt Lake City,2000,4
2000-05-01,52015.333333333336,Salt Lake City,2000,5
2000-06-01,51973.416666666664,Salt Lake City,2000,6
2000-07-01,51931.5,Salt Lake City,2000,7
2000-08-01,51889.583333333336,Salt Lake City,2000,8
2000-09-01,51847.666666666664,Salt Lake City,2000,9
2000-10-01,51805.75,Salt Lake City,2000,10
2000-11-01,51763.833333333336,Salt Lake City,2000,11
2000-12-01,51721.916666666664,Salt Lake City,2000,12
2001-01-01,51680.0,Salt Lake City,2001,1
2001-02-01,51638.083333333336,Salt Lake City,2001,2
2001-03-01,51596.166666666664,Salt Lake City,2001,3
2001-04-01,51554.25,Salt Lake City,2001,4
2001-05-01,51512.333333333336,Salt Lake City,2001,5
2001-06-01,51470.416666666664,Salt Lake City,2001,6
2001-07-01,51428.5,Salt Lake City,2001,7
2001-08-01,51386.583333333336,Salt Lake City,2001,8
2001-09-01,51344.666666666664,Salt Lake City,2001,9
2001-10-01,51302.75,Salt Lake City,2001,10
2001-11-01,51260.833333333336,Salt Lake City,2001,11
2001-12-01,51218.916666666664,Salt Lake City,2001,12
2002-01-01,51177.0,Salt Lake City,2002,1
2002-02-01,51192.333333333336,Salt Lake City,2002,2
2002-03-01,51207.666666666664,Salt Lake City,2002,3
2002-04-01,51223.0,Salt Lake City,2002,4
2002-05-01,51238.333333333336,Salt Lake City,2002,5
2002-06-01,51253.666666666664,Salt Lake City,2002,6
2002-07-01,51269.0,Salt Lake City,2002,7
2002-08-01,51284.333333333336,Salt Lake City,2002,8
2002-09-01,51299.666666666664,Salt Lake City,2002,9
2002-10-01,51315.0,Salt Lake City,2002,10
2002-11-01,51330.333333333336,Salt Lake City,2002,11
2002-12-01,51345.666666666664,Salt Lake City,2002,12
2003-01-01,51361.0,Salt Lake City,2003,1
2003-02-01,51474.333333333336,Salt Lake City,2003,2
2003-03-01,51587.666666666664,Salt Lake City,2003,3
2003-04-01,51701.0,Salt Lake City,2003,4
2003-05-01,51814.333333333336,Salt Lake City,2003,5
2003-06-01,51927.666666666664,Salt Lake City,2003,6
2003-07-01,52041.0,Salt Lake City,2003,7
2003-08-01,52154.333333333336,Salt Lake City,2003,8
2003-09-01,52267.666666666664,Salt Lake City,2003,9
2003-10-01,52381.0,Salt Lake City,2003,10
2003-11-01,52494.333333333336,Salt Lake City,2003,11
2003-12-01,52607.666666666664,Salt Lake City,2003,12
2004-01-01,52721.0,Salt Lake City,2004,1
2004-02-01,52910.75,Salt Lake City,2004,2
2004-03-01,53100.5,Salt Lake City,2004,3
2004-04-01,53290.25,Salt Lake City,2004,4
2004-05-01,53480.0,Salt Lake City,2004,5
2004-06-01,53669.75,Salt Lake City,2004,6
2004-07-01,53859.5,Salt Lake City,2004,7
2004-08-01,54049.25,Salt Lake City,2004,8
2004-09-01,54239.0,Salt Lake City,2004,9
2004-10-01,54428.75,Salt Lake City,2004,10
2004-11-01,54618.5,Salt Lake City,2004,11
2004-12-01,54808.25,Salt Lake City,2004,12
2005-01-01,54998.0,Salt Lake City,2005,1
2005-02-01,55253.583333333336,Salt Lake City,2005,2
2005-03-01,55509.166666666664,Salt Lake City,2005,3
2005-04-01,55764.75,Salt Lake City,2005,4
2005-05-01,56020.333333333336,Salt Lake City,2005,5
2005-06-01,56275.916666666664,Salt Lake City,2005,6
2005-07-01,56531.5,Salt Lake City,2005,7
2005-08-01,56787.083333333336,Salt Lake City,2005,8
2005-09-01,57042.666666666664,Salt Lake City,2005,9
2005-10-01,57298.25,Salt Lake City,2005,10
2005-11-01,57553.833333333336,Salt Lake City,2005,11
2005-12-01,57809.416666666664,Salt Lake City,2005,12
2006-01-01,58065.0,Salt Lake City,2006,1
2006-02-01,58296.5,Salt Lake City,2006,2
2006-03-01,58528.0,Salt Lake City,2006,3
2006-04-01,58759.5,Salt Lake City,2006,4
2006-05-01,58991.0,Salt Lake City,2006,5
2006-06-01,59222.5,Salt Lake City,2006,6
2006-07-01,59454.0,Salt Lake City,2006,7
2006-08-01,59685.5,Salt Lake City,2006,8
2006-09-01,59917.0,Salt Lake City,2006,9
2006-10-01,60148.5,Salt Lake City,2006,10
2006-11-01,60380.0,Salt Lake City,2006,11
2006-12-01,60611.5,Salt Lake City,2006,12
2007-01-01,60843.0,Salt Lake City,2007,1
2007-02-01,60667.166666666664,Salt Lake City,2007,2
2007-03-01,60491.333333333336,Salt Lake City,2007,3
2007-04-01,60315.5,Salt Lake City,2007,4
2007-05-01,60139.666666666664,Salt Lake City,2007,5
2007-06-01,59963.833333333336,Salt Lake City,2007,6
2007-07-01,59788.0,Salt Lake City,2007,7
2007-08-01,59612.166666666664,Salt Lake City,2007,8
2007-09-01,59436.333333333336,Salt Lake City,2007,9
2007-10-01,59260.5,Salt Lake City,2007,10
2007-11-01,59084.666666666664,Salt Lake City,2007,11
2007-12-01,58908.833333333336,Salt Lake City,2007,12
2008-01-01,58733.0,Salt Lake City,2008,1
2008-02-01,58537.833333333336,Salt Lake City,2008,2
2008-03-01,58342.666666666664,Salt Lake City,2008,3
2008-04-01,58147.5,Salt Lake City,2008,4
2008-05-01,57952.333333333336,Salt Lake City,2008,5
2008-06-01,57757.166666666664,Salt Lake City,2008,6
2008-07-01,57562.0,Salt Lake City,2008,7
2008-08-01,57366.833333333336,Salt Lake City,2008,8
2008-09-01,57171.666666666664,Salt Lake City,2008,9
2008-10-01,56976.5,Salt Lake City,2008,10
2008-11-01,56781.333333333336,Salt Lake City,2008,11
2008-12-01,56586.166666666664,Salt Lake City,2008,12
2009-01-01,56391.0,Salt Lake City,2009,1
2009-02-01,56429.083333333336,Salt Lake City,2009,2
2009-03-01,56467.166666666664,Salt Lake City,2009,3
2009-04-01,56505.25,Salt Lake City,2009,4
2009-05-01,56543.333333333336,Salt Lake City,2009,5
2009-06-01,56581.416666666664,Salt Lake City,2009,6
2009-07-01,56619.5,Salt Lake City,2009,7
2009-08-01,56657.583333333336,Salt Lake City,2009,8
