time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,year,city,state_or_province
2000-05-06,10.5,6.0,0.0,7.8,2000,Victoria,BC
2000-05-07,12.3,5.2,0.0,8.9,2000,Victoria,BC
2000-05-08,11.7,6.3,0.2,13.3,2000,Victoria,BC
2000-05-09,9.7,7.0,2.1,12.8,2000,Victoria,BC
2000-05-10,11.1,6.6,8.3,20.0,2000,Victoria,BC
2000-05-11,12.1,7.6,0.5,23.7,2000,Victoria,BC
2000-05-12,11.2,6.9,0.0,18.4,2000,Victoria,BC
2000-05-13,15.2,7.1,0.0,9.8,2000,Victoria,BC
2000-05-14,17.3,10.8,0.0,8.0,2000,Victoria,BC
2000-05-15,17.5,10.9,0.0,12.7,2000,Victoria,BC
2000-05-16,17.5,9.9,0.0,25.8,2000,Victoria,BC
2000-05-17,13.4,9.3,0.6,21.8,2000,Victoria,BC
2000-05-18,13.8,9.8,6.1,7.9,2000,Victoria,BC
2000-05-19,14.9,10.8,2.9,15.5,2000,Victoria,BC
2000-05-20,12.0,9.7,4.3,13.7,2000,Victoria,BC
2000-05-21,12.8,9.9,4.5,15.8,2000,Victoria,BC
2000-05-22,12.3,8.8,0.0,20.7,2000,Victoria,BC
2000-05-23,13.7,7.4,0.0,18.9,2000,Victoria,BC
2000-05-24,14.3,8.9,0.0,14.0,2000,Victoria,BC
2000-05-25,13.0,7.6,0.2,13.7,2000,Victoria,BC
2000-05-26,12.5,6.9,6.7,12.7,2000,Victoria,BC
2000-05-27,13.0,9.6,13.2,21.6,2000,Victoria,BC
2000-05-28,12.6,8.5,1.9,15.5,2000,Victoria,BC
2000-05-29,13.0,8.4,1.1,13.2,2000,Victoria,BC
2000-05-30,13.5,9.2,1.8,13.0,2000,Victoria,BC
2000-05-31,13.5,9.4,0.7,11.7,2000,Victoria,BC
2000-06-01,15.7,9.0,0.0,9.8,2000,Victoria,BC
2000-06-02,15.7,11.1,0.0,9.4,2000,Victoria,BC
2000-06-03,17.4,9.7,0.0,8.7,2000,Victoria,BC
2000-06-04,20.8,13.3,0.0,16.6,2000,Victoria,BC
2000-06-05,14.2,11.0,1.4,14.8,2000,Victoria,BC
2000-06-06,12.4,10.4,8.7,8.6,2000,Victoria,BC
2000-06-07,13.2,9.2,0.1,6.4,2000,Victoria,BC
2000-06-08,15.3,10.6,0.0,21.6,2000,Victoria,BC
2000-06-09,12.9,9.6,1.6,18.4,2000,Victoria,BC
2000-06-10,12.1,8.6,1.3,15.1,2000,Victoria,BC
2000-06-11,10.6,8.2,16.9,25.8,2000,Victoria,BC
2000-06-12,14.2,10.7,9.8,26.1,2000,Victoria,BC
2000-06-13,13.1,10.4,1.3,16.9,2000,Victoria,BC
2000-06-14,15.5,11.4,0.6,21.4,2000,Victoria,BC
2000-06-15,15.7,9.2,0.0,15.6,2000,Victoria,BC
2000-06-16,18.7,10.0,0.0,9.2,2000,Victoria,BC
2000-06-17,19.9,12.3,0.0,20.0,2000,Victoria,BC
2000-06-18,16.4,11.8,0.0,23.3,2000,Victoria,BC
2000-06-19,16.0,10.2,0.0,13.8,2000,Victoria,BC
2000-06-20,16.5,10.3,0.0,13.9,2000,Victoria,BC
2000-06-21,16.6,11.0,0.0,15.5,2000,Victoria,BC
2000-06-22,15.9,10.1,0.0,14.8,2000,Victoria,BC
2000-06-23,15.5,10.5,0.0,18.6,2000,Victoria,BC
2000-06-24,18.2,12.1,0.0,16.7,2000,Victoria,BC
2000-06-25,21.7,11.9,0.0,8.8,2000,Victoria,BC
2000-06-26,23.9,15.1,0.0,8.1,2000,Victoria,BC
2000-06-27,24.3,16.1,0.0,8.8,2000,Victoria,BC
2000-06-28,24.3,14.7,0.0,21.0,2000,Victoria,BC
2000-06-29,17.9,12.6,0.0,20.8,2000,Victoria,BC
2000-06-30,17.0,11.4,0.0,20.5,2000,Victoria,BC
2000-07-01,15.7,11.0,0.0,20.4,2000,Victoria,BC
2000-07-02,14.7,10.9,0.1,18.5,2000,Victoria,BC
2000-07-03,15.2,10.5,0.6,16.9,2000,Victoria,BC
2000-07-04,15.1,11.3,0.0,15.3,2000,Victoria,BC
2000-07-05,16.6,12.4,0.8,9.0,2000,Victoria,BC
2000-07-06,17.1,12.1,0.0,13.2,2000,Victoria,BC
2000-07-07,18.7,12.5,0.0,12.9,2000,Victoria,BC
2000-07-08,18.2,12.2,0.0,19.6,2000,Victoria,BC
2000-07-09,17.3,12.6,0.5,15.8,2000,Victoria,BC
2000-07-10,17.8,12.6,0.0,14.0,2000,Victoria,BC
2000-07-11,17.8,12.0,0.0,13.7,2000,Victoria,BC
2000-07-12,18.5,11.7,0.0,15.8,2000,Victoria,BC
2000-07-13,15.9,12.7,0.8,17.5,2000,Victoria,BC
2000-07-14,17.4,10.7,0.1,17.4,2000,Victoria,BC
2000-07-15,20.1,11.4,0.0,13.4,2000,Victoria,BC
2000-07-16,22.6,12.4,0.0,8.0,2000,Victoria,BC
2000-07-17,22.2,14.8,0.0,15.9,2000,Victoria,BC
2000-07-18,18.8,12.3,0.0,14.8,2000,Victoria,BC
2000-07-19,19.8,12.7,0.0,13.7,2000,Victoria,BC
2000-07-20,21.0,13.6,0.0,11.8,2000,Victoria,BC
2000-07-21,23.1,14.6,0.0,12.2,2000,Victoria,BC
2000-07-22,18.2,13.6,5.2,24.3,2000,Victoria,BC
2000-07-23,18.9,13.9,0.1,20.9,2000,Victoria,BC
2000-07-24,20.0,13.7,0.0,16.0,2000,Victoria,BC
2000-07-25,19.3,13.6,0.0,16.3,2000,Victoria,BC
2000-07-26,16.9,13.6,3.0,12.4,2000,Victoria,BC
2000-07-27,16.5,13.8,9.2,10.4,2000,Victoria,BC
2000-07-28,17.3,14.9,5.5,7.0,2000,Victoria,BC
2000-07-29,20.1,14.1,0.0,7.8,2000,Victoria,BC
2000-07-30,22.9,15.4,0.0,11.4,2000,Victoria,BC
2000-07-31,20.9,15.4,0.0,26.0,2000,Victoria,BC
2000-08-01,19.3,13.3,0.0,17.3,2000,Victoria,BC
2000-08-02,19.5,13.5,0.0,11.6,2000,Victoria,BC
2000-08-03,22.2,15.6,0.0,12.1,2000,Victoria,BC
2000-08-04,23.4,15.1,0.0,15.0,2000,Victoria,BC
2000-08-05,22.9,15.4,0.0,16.1,2000,Victoria,BC
2000-08-06,20.5,13.4,0.0,15.8,2000,Victoria,BC
2000-08-07,20.2,13.6,0.0,12.0,2000,Victoria,BC
2000-08-08,21.4,15.4,0.0,12.8,2000,Victoria,BC
2000-08-09,19.7,14.1,0.0,12.7,2000,Victoria,BC
2000-08-10,18.4,13.8,0.0,19.6,2000,Victoria,BC
2000-08-11,17.1,13.0,0.0,19.6,2000,Victoria,BC
2000-08-12,18.3,12.8,0.0,14.5,2000,Victoria,BC
2000-08-13,17.8,12.4,0.0,15.6,2000,Victoria,BC
2000-08-14,17.7,11.6,0.0,15.0,2000,Victoria,BC
2000-08-15,17.6,11.7,0.0,16.6,2000,Victoria,BC
2000-08-16,18.3,12.3,0.0,14.7,2000,Victoria,BC
2000-08-17,17.7,12.1,0.0,13.9,2000,Victoria,BC
2000-08-18,16.3,13.5,4.1,12.0,2000,Victoria,BC
2000-08-19,15.6,12.3,0.2,13.5,2000,Victoria,BC
2000-08-20,16.2,12.2,0.8,7.8,2000,Victoria,BC
2000-08-21,18.2,12.4,0.0,6.8,2000,Victoria,BC
2000-08-22,20.7,13.0,0.0,6.8,2000,Victoria,BC
2000-08-23,23.4,15.3,0.0,13.3,2000,Victoria,BC
2000-08-24,19.5,13.9,0.0,16.6,2000,Victoria,BC
2000-08-25,18.4,14.8,0.1,18.3,2000,Victoria,BC
2000-08-26,17.5,12.6,0.0,19.6,2000,Victoria,BC
2000-08-27,15.6,12.1,1.0,15.0,2000,Victoria,BC
2000-08-28,18.6,11.7,0.0,12.3,2000,Victoria,BC
2000-08-29,15.1,13.5,5.0,14.8,2000,Victoria,BC
2000-08-30,17.3,12.5,0.0,11.6,2000,Victoria,BC
2000-08-31,16.1,11.8,0.0,21.4,2000,Victoria,BC
2000-09-01,14.8,10.9,0.1,11.0,2000,Victoria,BC
2000-09-02,15.0,12.5,0.0,6.8,2000,Victoria,BC
2000-09-03,15.9,10.7,0.1,6.6,2000,Victoria,BC
2000-09-04,16.4,11.1,0.0,6.8,2000,Victoria,BC
2000-09-05,17.1,12.4,0.0,9.7,2000,Victoria,BC
2000-09-06,17.0,12.8,0.0,7.3,2000,Victoria,BC
2000-09-07,14.7,11.1,1.6,15.1,2000,Victoria,BC
2000-09-08,14.8,11.0,1.9,24.7,2000,Victoria,BC
2000-09-09,14.4,11.6,2.9,20.4,2000,Victoria,BC
2000-09-10,15.9,12.2,0.8,9.4,2000,Victoria,BC
2000-09-11,15.4,9.9,0.0,7.3,2000,Victoria,BC
2000-09-12,17.1,11.5,0.0,6.8,2000,Victoria,BC
2000-09-13,19.3,11.9,0.0,10.5,2000,Victoria,BC
2000-09-14,21.9,15.0,0.0,12.2,2000,Victoria,BC
2000-09-15,19.0,14.3,0.0,10.0,2000,Victoria,BC
2000-09-16,18.7,13.6,0.0,12.1,2000,Victoria,BC
2000-09-17,18.4,13.0,0.0,12.6,2000,Victoria,BC
2000-09-18,18.1,14.8,0.0,15.3,2000,Victoria,BC
2000-09-19,19.3,14.4,0.0,9.8,2000,Victoria,BC
2000-09-20,17.2,13.4,1.0,10.9,2000,Victoria,BC
2000-09-21,18.3,13.1,0.0,24.5,2000,Victoria,BC
2000-09-22,16.2,12.7,0.0,24.5,2000,Victoria,BC
2000-09-23,16.0,11.0,0.0,8.7,2000,Victoria,BC
2000-09-24,17.4,9.6,0.0,8.7,2000,Victoria,BC
2000-09-25,17.8,10.7,0.0,7.6,2000,Victoria,BC
2000-09-26,17.6,11.3,0.0,7.1,2000,Victoria,BC
2000-09-27,19.2,10.9,0.0,16.0,2000,Victoria,BC
2000-09-28,14.7,11.8,7.4,12.0,2000,Victoria,BC
2000-09-29,15.3,12.5,24.4,16.5,2000,Victoria,BC
2000-09-30,15.9,10.8,3.0,18.8,2000,Victoria,BC
2000-10-01,14.4,9.5,0.0,15.7,2000,Victoria,BC
2000-10-02,13.4,9.8,0.2,14.2,2000,Victoria,BC
2000-10-03,13.7,8.4,0.0,7.0,2000,Victoria,BC
2000-10-04,14.2,7.5,0.0,9.5,2000,Victoria,BC
2000-10-05,14.6,9.7,0.0,15.3,2000,Victoria,BC
2000-10-06,15.0,10.4,0.0,12.9,2000,Victoria,BC
2000-10-07,15.2,10.5,0.0,8.6,2000,Victoria,BC
2000-10-08,13.2,10.9,0.5,9.0,2000,Victoria,BC
2000-10-09,12.9,11.4,8.1,7.1,2000,Victoria,BC
2000-10-10,16.0,9.6,0.2,10.3,2000,Victoria,BC
2000-10-11,15.5,11.5,0.0,11.3,2000,Victoria,BC
2000-10-12,13.3,9.3,0.0,8.3,2000,Victoria,BC
2000-10-13,12.0,10.5,0.3,17.9,2000,Victoria,BC
2000-10-14,12.6,9.3,0.0,18.4,2000,Victoria,BC
2000-10-15,10.7,9.2,0.1,10.2,2000,Victoria,BC
2000-10-16,11.4,9.8,17.5,13.7,2000,Victoria,BC
2000-10-17,14.3,10.4,10.8,16.7,2000,Victoria,BC
2000-10-18,11.8,9.2,1.6,15.3,2000,Victoria,BC
2000-10-19,10.5,7.4,12.5,21.3,2000,Victoria,BC
2000-10-20,11.7,8.9,8.1,28.8,2000,Victoria,BC
2000-10-21,11.3,7.6,0.2,18.7,2000,Victoria,BC
2000-10-22,10.4,7.3,0.0,8.1,2000,Victoria,BC
2000-10-23,11.5,7.0,0.1,7.6,2000,Victoria,BC
2000-10-24,11.5,9.0,0.0,7.2,2000,Victoria,BC
2000-10-25,13.6,9.9,0.0,8.7,2000,Victoria,BC
2000-10-26,12.6,9.7,0.0,9.4,2000,Victoria,BC
2000-10-27,10.6,8.3,5.7,27.6,2000,Victoria,BC
2000-10-28,11.2,6.1,8.2,23.7,2000,Victoria,BC
2000-10-29,11.3,8.2,0.0,14.0,2000,Victoria,BC
